grid_name,upc,product_name,schedule_id,candidate_id,nominal_base,nominal_exposure,promotion_count,total_depth,minimum_action_support,schedule_supported,occupancy_pattern,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12
supported,1600066610,1600066610,23,supported|1600066610|23,304.12663936614996,4.759134782155357,2,0.1,283,True,000000010001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05
supported,1600066610,1600066610,24,supported|1600066610|24,269.7113624318441,18.28090574502945,2,0.3,69,True,000000010001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.25
supported,1600066610,1600066610,25,supported|1600066610|25,173.31729087193807,55.64680656115215,2,0.55,44,True,000000010001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.5
supported,1600066610,1600066610,26,supported|1600066610|26,303.9212705485025,4.769815583030382,2,0.1,283,True,000000010010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0
supported,1600066610,1600066610,27,supported|1600066610|27,268.6843537521363,18.35288897673289,2,0.3,69,True,000000010010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.25,0.0
supported,1600066610,1600066610,28,supported|1600066610|28,171.0573763465881,55.88807268778483,2,0.55,44,True,000000010010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.5,0.0
supported,1600066610,1600066610,36,supported|1600066610|36,175.91285127003988,54.349219169616674,1,0.5,44,True,000000010000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
supported,1600066610,1600066610,39,supported|1600066610|39,38.07720979056012,107.34578452428183,2,1.0,44,True,000000010001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
supported,1600066610,1600066610,42,supported|1600066610|42,36.43376483917237,107.35337631225588,2,1.0,44,True,000000010010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
supported,1600066610,1600066610,43,supported|1600066610|43,311.7434698486327,2.4161127269268032,1,0.05,283,True,000000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
supported,1600066610,1600066610,44,supported|1600066610|44,304.07691233317047,4.771754177610079,2,0.1,283,True,000000100001,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05
supported,1600066610,1600066610,45,supported|1600066610|45,269.6537487284342,18.296630618572234,2,0.3,69,True,000000100001,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.25
supported,1600066610,1600066610,46,supported|1600066610|46,173.2374001057943,55.67117949962616,2,0.55,44,True,000000100001,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.5
supported,1600066610,1600066610,47,supported|1600066610|47,303.8695274734498,4.783050038218497,2,0.1,283,True,000000100010,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0
supported,1600066610,1600066610,48,supported|1600066610|48,268.61551451365153,18.37276959180832,2,0.3,69,True,000000100010,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.25,0.0
supported,1600066610,1600066610,49,supported|1600066610|49,170.94065442403152,55.92643875439962,2,0.55,44,True,000000100010,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.5,0.0
supported,1600066610,1600066610,50,supported|1600066610|50,303.77561703999834,4.793784512678783,2,0.1,283,True,000000100100,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0
supported,1600066610,1600066610,52,supported|1600066610|52,169.73178754806517,56.16891716162365,2,0.55,44,True,000000100100,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.5,0.0,0.0
supported,1600066610,1600066610,63,supported|1600066610|63,175.11643009821574,54.622330780029316,1,0.5,44,True,000000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
supported,1600066610,1600066610,66,supported|1600066610|66,36.96538442806652,107.74049679120381,2,1.0,44,True,000000100001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
supported,1600066610,1600066610,69,supported|1600066610|69,34.96096572016909,107.88521060625713,2,1.0,44,True,000000100010,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
supported,1600066610,1600066610,72,supported|1600066610|72,34.36932420315842,107.89284092585244,2,1.0,44,True,000000100100,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
supported,1600066610,1600066610,73,supported|1600066610|73,311.6982977930704,2.4282539939880357,1,0.05,283,True,000001000000,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
supported,1600066610,1600066610,74,supported|1600066610|74,304.03084069569906,4.78417658050855,2,0.1,283,True,000001000001,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05
supported,1600066610,1600066610,75,supported|1600066610|75,269.60356441497817,18.31067383448283,2,0.3,69,True,000001000001,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.25
supported,1600066610,1600066610,76,supported|1600066610|76,173.17558146794633,55.689739680290224,2,0.55,44,True,000001000001,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.5
supported,1600066610,1600066610,77,supported|1600066610|77,303.8225975163778,4.79573285460472,2,0.1,283,True,000001000010,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0
supported,1600066610,1600066610,78,supported|1600066610|78,268.56054934183766,18.388573482036588,2,0.3,69,True,000001000010,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.25,0.0
supported,1600066610,1600066610,79,supported|1600066610|79,170.86316911697392,55.95093414147696,2,0.55,44,True,000001000010,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.5,0.0
supported,1600066610,1600066610,80,supported|1600066610|80,303.7266744359335,4.80708545724551,2,0.1,283,True,000001000100,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0
supported,1600066610,1600066610,82,supported|1600066610|82,169.61740388870246,56.20747603098551,2,0.55,44,True,000001000100,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.5,0.0,0.0
supported,1600066610,1600066610,83,supported|1600066610|83,303.6646341069539,4.817873879869779,2,0.1,283,True,000001001000,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0
supported,1600066610,1600066610,84,supported|1600066610|84,296.0046980539958,7.171441238522528,3,0.15000000000000002,283,True,000001001001,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05
supported,1600066610,1600066610,85,supported|1600066610|85,261.6118878300984,20.684366187254582,3,0.35,69,True,000001001001,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.25
supported,1600066610,1600066610,86,supported|1600066610|86,165.28124086380004,58.02564731756845,3,0.6,44,True,000001001001,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.5
supported,1600066610,1600066610,91,supported|1600066610|91,168.718200562795,56.451173070271814,2,0.55,44,True,000001001000,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.5,0.0,0.0,0.0
supported,1600066610,1600066610,94,supported|1600066610|94,31.572747202769005,109.18170431454976,3,1.05,44,True,000001001001,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.5,0.0,0.0,0.5
supported,1600066610,1600066610,117,supported|1600066610|117,174.34655210494998,54.89681478500364,1,0.5,44,True,000001000000,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
supported,1600066610,1600066610,120,supported|1600066610|120,36.030233413850276,108.07870980898541,2,1.0,44,True,000001000001,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
supported,1600066610,1600066610,123,supported|1600066610|123,33.871424666022264,108.28190645853678,2,1.0,44,True,000001000010,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
supported,1600066610,1600066610,126,supported|1600066610|126,32.918166568676625,108.42734723091127,2,1.0,44,True,000001000100,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
supported,1600066610,1600066610,135,supported|1600066610|135,32.63853021313747,108.43501578013102,2,1.0,44,True,000001001000,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
supported,1600066610,1600066610,138,supported|1600066610|138,-104.30676560878757,161.0883668359121,3,1.5,44,True,000001001001,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5
supported,1600066610,1600066610,139,supported|1600066610|139,311.6546021652221,2.440456275939941,1,0.05,283,True,000010000000,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supported,1600066610,1600066610,140,supported|1600066610|140,303.9866482289632,4.796534510652224,2,0.1,283,True,000010000001,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05
supported,1600066610,1600066610,141,supported|1600066610|141,269.5570919418334,18.323929345607752,2,0.3,69,True,000010000001,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.25
supported,1600066610,1600066610,142,supported|1600066610|142,173.12266546885175,55.705497748057056,2,0.55,44,True,000010000001,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.5
supported,1600066610,1600066610,143,supported|1600066610|143,303.7779831059774,4.8082176595926285,2,0.1,283,True,000010000010,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0
supported,1600066610,1600066610,144,supported|1600066610|144,268.5117386754355,18.402687278588616,2,0.3,69,True,000010000010,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.25,0.0
supported,1600066610,1600066610,145,supported|1600066610|145,170.80259494145713,55.96958756446839,2,0.55,44,True,000010000010,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.5,0.0
supported,1600066610,1600066610,146,supported|1600066610|146,303.6812029012045,4.819832004308702,2,0.1,283,True,000010000100,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0
supported,1600066610,1600066610,148,supported|1600066610|148,169.5411464945475,56.23209461530051,2,0.55,44,True,000010000100,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.5,0.0,0.0
supported,1600066610,1600066610,149,supported|1600066610|149,303.6171426900228,4.8312416825691855,2,0.1,283,True,000010001000,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0
supported,1600066610,1600066610,150,supported|1600066610|150,295.95671138763424,7.184964210589727,3,0.15000000000000002,283,True,000010001001,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.05
supported,1600066610,1600066610,151,supported|1600066610|151,261.5616298802695,20.698783979415893,3,0.35,69,True,000010001001,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.25
supported,1600066610,1600066610,152,supported|1600066610|152,165.22455828348797,58.04255987326305,3,0.6,44,True,000010001001,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.5
supported,1600066610,1600066610,157,supported|1600066610|157,168.60489436467486,56.489925750096624,2,0.55,44,True,000010001000,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
supported,1600066610,1600066610,160,supported|1600066610|160,31.450498327277604,109.22390558560689,3,1.05,44,True,000010001001,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.5,0.0,0.0,0.5
supported,1600066610,1600066610,161,supported|1600066610|161,303.5673481496175,4.842084312240283,2,0.1,283,True,000010010000,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0
supported,1600066610,1600066610,162,supported|1600066610|162,295.90325501759855,7.196954667568206,3,0.15000000000000002,283,True,000010010001,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.05
supported,1600066610,1600066610,163,supported|1600066610|163,261.49137779235843,20.717385769685112,3,0.35,69,True,000010010001,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.25
supported,1600066610,1600066610,164,supported|1600066610|164,165.10692820866905,58.07955012798311,3,0.6,44,True,000010010001,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.5
supported,1600066610,1600066610,165,supported|1600066610|165,295.69840802510583,7.207478626171749,3,0.15000000000000002,283,True,000010010010,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0
supported,1600066610,1600066610,166,supported|1600066610|166,260.46727286020916,20.788307732741046,3,0.35,69,True,000010010010,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.25,0.0
supported,1600066610,1600066610,167,supported|1600066610|167,162.85651146570842,58.317233479817716,3,0.6,44,True,000010010010,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.5,0.0
supported,1600066610,1600066610,175,supported|1600066610|175,167.82479160944618,56.734847265879324,2,0.55,44,True,000010010000,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.5,0.0,0.0,0.0,0.0
supported,1600066610,1600066610,178,supported|1600066610|178,30.00268613224228,109.7261930433909,3,1.05,44,True,000010010001,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.5,0.0,0.0,0.0,0.5
supported,1600066610,1600066610,181,supported|1600066610|181,28.368337623601168,109.73035625139875,3,1.05,44,True,000010010010,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.5,0.0,0.0,0.5,0.0
supported,1600066610,1600066610,225,supported|1600066610|225,173.5897589810689,55.17267822265626,1,0.5,44,True,000010000000,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supported,1600066610,1600066610,228,supported|1600066610|228,35.18166467789871,108.38996548970542,2,1.0,44,True,000010000001,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
supported,1600066610,1600066610,231,supported|1600066610|231,32.947054473459715,108.6218194103241,2,1.0,44,True,000010000010,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
supported,1600066610,1600066610,234,supported|1600066610|234,31.839246282080808,108.8260365009308,2,1.0,44,True,000010000100,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
supported,1600066610,1600066610,243,supported|1600066610|243,31.19652859210968,108.97220819473267,2,1.0,44,True,000010001000,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
supported,1600066610,1600066610,246,supported|1600066610|246,-105.83778406620026,161.65988602956133,3,1.5,44,True,000010001001,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5
supported,1600066610,1600066610,261,supported|1600066610|261,31.038839817444476,108.9799154186249,2,1.0,44,True,000010010000,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
supported,1600066610,1600066610,264,supported|1600066610|264,-106.66172852516173,161.9243976084391,3,1.5,44,True,000010010001,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5
supported,1600066610,1600066610,267,supported|1600066610|267,-108.21462357680005,161.8978561306,3,1.5,44,True,000010010010,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0
supported,1600066610,1600066610,268,supported|1600066610|268,311.6116630045572,2.452719877958298,1,0.05,283,True,000100000000,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supported,1600066610,1600066610,269,supported|1600066610|269,303.9434243392945,4.808887379964193,2,0.1,283,True,000100000001,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
supported,1600066610,1600066610,270,supported|1600066610|270,269.5125610097249,18.33679708162945,2,0.3,69,True,000100000001,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
supported,1600066610,1600066610,271,supported|1600066610|271,173.07443766911828,55.719801209767674,2,0.55,44,True,000100000001,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
supported,1600066610,1600066610,272,supported|1600066610|272,303.73453556060787,4.82063770433267,2,0.1,283,True,000100000010,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
supported,1600066610,1600066610,273,supported|1600066610|273,268.4659658559163,18.416009349823,2,0.3,69,True,000100000010,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
supported,1600066610,1600066610,274,supported|1600066610|274,170.7503048642477,55.985424763361614,2,0.55,44,True,000100000010,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
supported,1600066610,1600066610,275,supported|1600066610|275,303.63733679453526,4.832379561066628,2,0.1,283,True,000100000100,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
supported,1600066610,1600066610,277,supported|1600066610|277,169.4811943689982,56.250841825803114,2,0.55,44,True,000100000100,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
supported,1600066610,1600066610,278,supported|1600066610|278,303.5724170811971,4.844052260915439,2,0.1,283,True,000100001000,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
supported,1600066610,1600066610,279,supported|1600066610|279,295.91170104980466,7.197863784432414,3,0.15000000000000002,283,True,000100001001,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05
supported,1600066610,1600066610,280,supported|1600066610|280,261.5153172810873,20.712196785608924,3,0.35,69,True,000100001001,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.25
supported,1600066610,1600066610,281,supported|1600066610|281,165.1745597775777,58.05740392843881,3,0.6,44,True,000100001001,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.5
supported,1600066610,1600066610,286,supported|1600066610|286,168.52920069376628,56.514667838414496,2,0.55,44,True,000100001000,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
supported,1600066610,1600066610,289,supported|1600066610|289,31.369679197482768,109.25062439282736,3,1.05,44,True,000100001001,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
supported,1600066610,1600066610,290,supported|1600066610|290,303.52059276580815,4.855519276658694,2,0.1,283,True,000100010000,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
supported,1600066610,1600066610,291,supported|1600066610|291,295.8562151972452,7.210478737354282,3,0.15000000000000002,283,True,000100010001,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05
supported,1600066610,1600066610,292,supported|1600066610|292,261.4430345662434,20.731423769791917,3,0.35,69,True,000100010001,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.25
supported,1600066610,1600066610,293,supported|1600066610|293,165.05489348729452,58.095021085739134,3,0.6,44,True,000100010001,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.5
supported,1600066610,1600066610,294,supported|1600066610|294,295.65114618937173,7.221069551904995,3,0.15000000000000002,283,True,000100010010,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0
supported,1600066610,1600066610,295,supported|1600066610|295,260.41769372304293,20.80279795487722,3,0.35,69,True,000100010010,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.25,0.0
supported,1600066610,1600066610,296,supported|1600066610|296,162.80043451944988,58.33423101266225,3,0.6,44,True,000100010010,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.5,0.0
supported,1600066610,1600066610,304,supported|1600066610|304,167.7118753941854,56.773794751167294,2,0.55,44,True,000100010000,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
supported,1600066610,1600066610,307,supported|1600066610|307,29.884578759223228,109.76714264869686,3,1.05,44,True,000100010001,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
supported,1600066610,1600066610,310,supported|1600066610|310,28.246350834444172,109.77276940663656,3,1.05,44,True,000100010010,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
supported,1600066610,1600066610,311,supported|1600066610|311,303.4764427566529,4.8664163798093805,2,0.1,283,True,000100100000,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
supported,1600066610,1600066610,312,supported|1600066610|312,295.81034455617265,7.221914588212968,3,0.15000000000000002,283,True,000100100001,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05
supported,1600066610,1600066610,313,supported|1600066610|313,261.3892783355713,20.7459644540151,3,0.35,69,True,000100100001,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.25
supported,1600066610,1600066610,314,supported|1600066610|314,164.97886686325074,58.11820828278859,3,0.6,44,True,000100100001,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.5
supported,1600066610,1600066610,315,supported|1600066610|315,295.6032610193888,7.233120261232058,3,0.15000000000000002,283,True,000100100010,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0
supported,1600066610,1600066610,316,supported|1600066610|316,260.3527154413859,20.821493280728657,3,0.35,69,True,000100100010,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.25,0.0
supported,1600066610,1600066610,317,supported|1600066610|317,162.68758632024128,58.3714071528117,3,0.6,44,True,000100100010,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.5,0.0
supported,1600066610,1600066610,318,supported|1600066610|318,295.5098713684082,7.243697119553885,3,0.15000000000000002,283,True,000100100100,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0
supported,1600066610,1600066610,320,supported|1600066610|320,161.488217493693,58.61028487682343,3,0.6,44,True,000100100100,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.5,0.0,0.0
supported,1600066610,1600066610,331,supported|1600066610|331,166.98617345809933,57.01994702657066,2,0.55,44,True,000100100000,0.0,0.0,0.0,0.05,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
supported,1600066610,1600066610,334,supported|1600066610|334,28.84353102505207,110.13487308820088,3,1.05,44,True,000100100001,0.0,0.0,0.0,0.05,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
supported,1600066610,1600066610,337,supported|1600066610|337,26.84443477128943,110.27758114496869,3,1.05,44,True,000100100010,0.0,0.0,0.0,0.05,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
supported,1600066610,1600066610,340,supported|1600066610|340,26.261888491461683,110.28176485697428,3,1.05,44,True,000100100100,0.0,0.0,0.0,0.05,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
