grid_name,weekly_capacity,alpha,value_of_dynamic_optimization,relative_VDO,dynamic_active_product_set,myopic_active_product_set,active_set_changed,active_set_symmetric_difference,product_promotion_count_disagreement,product_week_timing_disagreement,dynamic_binding_weeks,myopic_binding_weeks,dynamic_supported_share,myopic_supported_share
supported,8,2.75,17.95836208591936,0.007218555418047255,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,2,40,1,4,1.0,1.0
supported,8,2.8,23.371156008879097,0.009176254625440595,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,1,39,1,4,1.0,0.875
supported,8,2.85,31.914863658666945,0.012257332946921395,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,40,1,4,1.0,1.0
supported,8,2.9,24.33191852776281,0.009084696034204713,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,40,1,4,1.0,1.0
supported,8,2.95,21.64435209846488,0.007862249013191215,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,38,1,4,1.0,1.0
supported,8,3.0,21.5434940012301,0.007619133299113009,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,38,1,4,1.0,1.0
supported,8,3.05,21.479945185344604,0.007401372741948821,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,38,1,4,1.0,1.0
supported,8,3.1,21.46069699176178,0.007209409589333909,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,36,2,4,1.0,1.0
supported,8,3.15,21.453991728146775,0.007030943928929237,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,36,2,4,1.0,1.0
supported,8,3.2,21.469799719334333,0.006868198869978641,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,36,2,4,1.0,1.0
unrestricted,1,1.2,0.0,0.0,,,False,0,0,0,0,0,1.0,1.0
unrestricted,1,1.25,0.0,0.0,,,False,0,0,0,0,0,1.0,1.0
unrestricted,1,1.3,0.0,0.0,,,False,0,0,0,0,0,1.0,1.0
unrestricted,1,1.35,0.0,0.0,,,False,0,0,0,0,0,1.0,1.0
unrestricted,1,1.4,8.340896718343174,0.004796358944371545,3800000110,3800000110,False,0,3,5,1,4,0.0,0.0
unrestricted,1,1.45,4.730775287469214,0.002712879215789563,3800000110,3800000110,False,0,3,5,1,4,0.0,0.0
unrestricted,1,1.5,2.1656528663636436,0.0012384814322174734,3800000110,3800000110,False,0,0,8,4,4,0.0,0.0
unrestricted,1,1.55,2.1176243872641862,0.0012076897888395968,3800000110,3800000110,False,0,0,8,4,4,0.0,0.0
unrestricted,1,1.6,2.069595908164956,0.0011770667869371286,3800000110,3800000110,False,0,0,8,4,4,0.0,0.0
unrestricted,1,1.65,2.031311959743789,0.0011517447392914045,3800000110|3800000120,3800000110|3800000120,False,0,0,10,8,8,0.5,0.5
unrestricted,1,1.7,2.0214865964253477,0.001140371895391298,3800000110|3800000120,3800000110|3800000120,False,0,0,6,8,8,0.5,0.5
unrestricted,1,1.75,2.011992975870953,0.0011292998117443157,3800000110|3800000120,3800000110|3800000120,False,0,0,6,8,8,0.5,0.5
unrestricted,1,1.8,2.002499355316104,0.0011183386979413516,3800000110|3800000120,3800000110|3800000120,False,0,0,6,8,8,0.5,0.5
unrestricted,1,1.85,7.056131255627179,0.003932061598167007,3800000110|3800000120,1600066510|3800000110|3800000120,True,1,4,10,8,12,0.5,0.3333333333333333
unrestricted,1,1.9,2.021903891404463,0.0011177084776986229,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,3,21,9,12,0.3333333333333333,0.3333333333333333
unrestricted,1,1.95,0.4683771983782208,0.000256865577973242,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,16,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,2.0,0.46519852876667755,0.0002531150330084095,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,16,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,2.05,0.4620198591546796,0.00024942304614317476,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,16,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,2.1,0.45884118954313635,0.0002457882565801298,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,16,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,2.15,0.45566251993204787,0.0002422093453610019,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,16,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,2.2,0.4524838503200499,0.0002386850337706764,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,16,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,2.24,0.4499409146310427,0.00023590406169246,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,16,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,2.25,0.44930518070850667,0.00023521408181609137,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,16,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,2.3,0.44612651109696344,0.0002317952867692144,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,16,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,2.35,0.4429478414854202,0.00022842748177872993,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,16,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,2.4,0.4397691718736496,0.0002251095345418724,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,16,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,2.45,0.4365905022621064,0.00022184034603562225,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,16,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,2.5,1.4698009045916933,0.0007417754325354718,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,24,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,2.55,1.459838335355471,0.0007314072737173677,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,24,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,2.6,1.449875766118339,0.0007211883393198674,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,24,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,2.65,1.4399131968814345,0.0007111154307776,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,24,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,2.7,1.4299506276447573,0.0007011854402894308,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,24,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,2.75,1.4199880584078528,0.0006913953476219848,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,24,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,2.8,1.410025489171403,0.0006817422170477622,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,24,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,2.85,1.4000629199340437,0.000672223194408575,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,24,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,2.9,1.3901003506980487,0.0006628355043047601,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,24,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,2.95,1.3801377814611442,0.0006535764473933636,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,24,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,3.0,1.3701752122242397,0.0006444433978041216,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,24,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,3.05,1.3602126429877899,0.0006354338006549148,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,24,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,3.1,1.3502500737504306,0.0006265451696683519,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,24,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,3.15,1.3402875045139808,0.0006177750848866525,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,24,12,12,0.3333333333333333,0.3333333333333333
unrestricted,1,3.2,1.3303249352766215,0.0006091211904719348,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,24,12,12,0.3333333333333333,0.3333333333333333
unrestricted,2,1.2,0.0,0.0,,,False,0,0,0,0,0,1.0,1.0
unrestricted,2,1.25,0.0,0.0,,,False,0,0,0,0,0,1.0,1.0
unrestricted,2,1.3,0.0,0.0,,,False,0,0,0,0,0,1.0,1.0
unrestricted,2,1.35,0.0,0.0,,,False,0,0,0,0,0,1.0,1.0
unrestricted,2,1.4,8.340896718343174,0.004796358944371545,3800000110,3800000110,False,0,3,5,0,0,0.0,0.0
unrestricted,2,1.45,4.730775287469214,0.002712879215789563,3800000110,3800000110,False,0,3,5,0,0,0.0,0.0
unrestricted,2,1.5,2.1656528663636436,0.0012384814322174734,3800000110,3800000110,False,0,0,8,0,0,0.0,0.0
unrestricted,2,1.55,2.1176243872641862,0.0012076897888395968,3800000110,3800000110,False,0,0,8,0,0,0.0,0.0
unrestricted,2,1.6,2.069595908164956,0.0011770667869371286,3800000110,3800000110,False,0,0,8,0,0,0.0,0.0
unrestricted,2,1.65,2.6655971226693964,0.0015115477252246343,3800000110|3800000120,3800000110|3800000120,False,0,0,16,3,4,0.5,0.5
unrestricted,2,1.7,2.6061993850071303,0.001470366695571483,3800000110|3800000120,3800000110|3800000120,False,0,0,14,3,4,0.5,0.5
unrestricted,2,1.75,2.5680052240693385,0.0014415037305417165,3800000110|3800000120,3800000110|3800000120,False,0,0,12,4,4,0.5,0.5
unrestricted,2,1.8,2.540904700597139,0.0014191266727754876,3800000110|3800000120,3800000110|3800000120,False,0,0,10,3,4,0.5,0.5
unrestricted,2,1.85,9.152994504292565,0.005105055134317411,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,3,15,2,4,0.3333333333333333,0.3333333333333333
unrestricted,2,1.9,4.992300401210741,0.0027620886037696625,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,3,15,2,4,0.3333333333333333,0.3333333333333333
unrestricted,2,1.95,3.5705740803086883,0.001959758654799712,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,18,3,4,0.3333333333333333,0.3333333333333333
unrestricted,2,2.0,3.544971882502523,0.0019303343011665643,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,16,3,4,0.3333333333333333,0.3333333333333333
unrestricted,2,2.05,3.524593991279744,0.0019041937215079892,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,14,3,4,0.3333333333333333,0.3333333333333333
unrestricted,2,2.1,3.5147109489441846,0.0018840856066296783,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,14,3,4,0.3333333333333333,0.3333333333333333
unrestricted,2,2.15,6.906656391064416,0.0036804480600679495,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120|3800000127,True,1,4,18,3,8,0.3333333333333333,0.5
unrestricted,2,2.2,4.419325039704972,0.002333418514851384,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,3,17,4,8,0.5,0.5
unrestricted,2,2.24,3.4870384304047093,0.0018277751774871454,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,0,14,6,8,0.5,0.5
unrestricted,2,2.25,3.4850618219375065,0.0018234231663679557,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,0,14,6,8,0.5,0.5
unrestricted,2,2.3,3.4751787796021745,0.0018018979757978009,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,0,14,6,8,0.5,0.5
unrestricted,2,2.35,3.465295737266615,0.0017807565501744805,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,0,14,6,8,0.5,0.5
unrestricted,2,2.4,3.4554126949310557,0.0017599887171649764,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,0,14,6,8,0.5,0.5
unrestricted,2,2.45,16.812152427911315,0.008545819079010678,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127|3800001611,True,1,4,18,6,8,0.5,0.4
unrestricted,2,2.5,13.819408686160614,0.006952722694646656,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127|3800001611,True,1,4,24,6,8,0.5,0.4
unrestricted,2,2.55,14.13401773381247,0.007048126768244553,1600066510|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,True,1,7,27,7,12,0.4,0.3333333333333333
unrestricted,2,2.6,7.782118819872494,0.0038331928586439134,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,False,0,6,28,8,12,0.3333333333333333,0.3333333333333333
unrestricted,2,2.65,3.670321019410949,0.0017860211266560917,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,False,0,3,19,9,12,0.3333333333333333,0.3333333333333333
unrestricted,2,2.7,1.1626279806296225,0.0005589931272917137,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,False,0,2,18,10,12,0.3333333333333333,0.3333333333333333
unrestricted,2,2.75,1.1833004069330855,0.000562219352789283,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,True,1,6,22,12,12,0.2857142857142857,0.3333333333333333
unrestricted,2,2.8,1.7473625777565758,0.0008205392439372893,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,True,1,6,22,12,12,0.2857142857142857,0.3333333333333333
unrestricted,2,2.85,2.311424748580066,0.0010729036002839426,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,True,1,6,22,12,12,0.2857142857142857,0.3333333333333333
unrestricted,2,2.9,2.875486919404011,0.0013195160309718026,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,True,1,6,22,12,12,0.2857142857142857,0.3333333333333333
unrestricted,2,2.95,3.439549090226592,0.001560570968342622,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,True,1,6,22,12,12,0.2857142857142857,0.3333333333333333
unrestricted,2,3.0,4.003611261050537,0.0017962541791855353,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,True,1,6,22,12,12,0.2857142857142857,0.3333333333333333
unrestricted,2,3.05,4.567673431874027,0.00202674324217646,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,True,1,6,22,12,12,0.2857142857142857,0.3333333333333333
unrestricted,2,3.1,5.131735602697063,0.0022522079941019353,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,True,1,6,22,12,12,0.2857142857142857,0.3333333333333333
unrestricted,2,3.15,5.695797773520553,0.002472810947213418,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,True,1,6,22,12,12,0.2857142857142857,0.3333333333333333
unrestricted,2,3.2,6.2598599443440435,0.0026887076798701747,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,True,1,6,22,12,12,0.2857142857142857,0.3333333333333333
unrestricted,3,1.2,0.0,0.0,,,False,0,0,0,0,0,1.0,1.0
unrestricted,3,1.25,0.0,0.0,,,False,0,0,0,0,0,1.0,1.0
unrestricted,3,1.3,0.0,0.0,,,False,0,0,0,0,0,1.0,1.0
unrestricted,3,1.35,0.0,0.0,,,False,0,0,0,0,0,1.0,1.0
unrestricted,3,1.4,8.340896718343174,0.004796358944371545,3800000110,3800000110,False,0,3,5,0,0,0.0,0.0
unrestricted,3,1.45,4.730775287469214,0.002712879215789563,3800000110,3800000110,False,0,3,5,0,0,0.0,0.0
unrestricted,3,1.5,2.1656528663636436,0.0012384814322174734,3800000110,3800000110,False,0,0,8,0,0,0.0,0.0
unrestricted,3,1.55,2.1176243872641862,0.0012076897888395968,3800000110,3800000110,False,0,0,8,0,0,0.0,0.0
unrestricted,3,1.6,2.069595908164956,0.0011770667869371286,3800000110,3800000110,False,0,0,8,0,0,0.0,0.0
unrestricted,3,1.65,2.6655971226693964,0.0015115477252246343,3800000110|3800000120,3800000110|3800000120,False,0,0,16,0,0,0.5,0.5
unrestricted,3,1.7,2.6061993850071303,0.001470366695571483,3800000110|3800000120,3800000110|3800000120,False,0,0,14,0,0,0.5,0.5
unrestricted,3,1.75,2.5680052240693385,0.0014415037305417165,3800000110|3800000120,3800000110|3800000120,False,0,0,12,0,0,0.5,0.5
unrestricted,3,1.8,2.540904700597139,0.0014191266727754876,3800000110|3800000120,3800000110|3800000120,False,0,0,10,0,0,0.5,0.5
unrestricted,3,1.85,10.250448634306622,0.005719465700826341,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,3,15,1,4,0.3333333333333333,0.3333333333333333
unrestricted,3,1.9,6.053545763015563,0.003350533827799856,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,3,15,1,4,0.3333333333333333,0.3333333333333333
unrestricted,3,1.95,4.59561067390473,0.002523289688441972,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,18,2,4,0.3333333333333333,0.3333333333333333
unrestricted,3,2.0,4.529511847496451,0.002467303973062359,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,18,2,4,0.3333333333333333,0.3333333333333333
unrestricted,3,2.05,4.473171677271694,0.0024174718802509225,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,16,1,4,0.3333333333333333,0.3333333333333333
unrestricted,3,2.1,4.440005536556555,0.002380843169777125,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,14,2,4,0.3333333333333333,0.3333333333333333
unrestricted,3,2.15,7.964947119236058,0.004245655744340242,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,3,19,2,4,0.5,0.5
unrestricted,3,2.2,5.8022131288846595,0.0030644452755025373,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,3,19,2,4,0.5,0.5
unrestricted,3,2.24,4.977418492253719,0.0026096710276439145,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,0,22,3,4,0.5,0.5
unrestricted,3,2.25,4.971618258555964,0.002601889522258821,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,0,22,3,4,0.5,0.5
unrestricted,3,2.3,4.944988200029002,0.0025646324493917836,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,0,20,3,4,0.5,0.5
unrestricted,3,2.35,4.924039739290947,0.00253096118027765,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,0,20,3,4,0.5,0.5
unrestricted,3,2.4,4.903091278552893,0.002497885997895527,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,0,20,3,4,0.5,0.5
unrestricted,3,2.45,21.557782056808037,0.010978729150363993,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127|3800001611,True,1,4,24,3,4,0.5,0.4
unrestricted,3,2.5,18.323803810278605,0.009233482465897076,1600066510|3800000110|3800000120|3800000127|3800001611,1600066510|3800000110|3800000120|3800000127|3800001611,False,0,3,19,3,4,0.4,0.4
unrestricted,3,2.55,20.093778406937645,0.010042046970997972,1600066510|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,True,1,7,21,2,8,0.4,0.3333333333333333
unrestricted,3,2.6,14.140840439637486,0.006980176378275847,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,False,0,6,20,3,8,0.3333333333333333,0.3333333333333333
unrestricted,3,2.65,13.589812747159613,0.006637096193333488,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,True,1,7,27,5,8,0.3333333333333333,0.2857142857142857
unrestricted,3,2.7,10.02673329893696,0.004834821387902461,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,True,1,9,31,5,8,0.2857142857142857,0.25
unrestricted,3,2.75,7.915001127521009,0.0037620181128387763,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,True,1,4,32,6,8,0.2857142857142857,0.25
unrestricted,3,2.8,9.71681992006279,0.004559171071005255,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,True,1,4,32,6,8,0.2857142857142857,0.25
unrestricted,3,2.85,9.158453141761584,0.00423800555097933,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,3,33,6,8,0.25,0.25
unrestricted,3,2.9,5.924619516007169,0.0027001650359593254,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,2,28,7,8,0.25,0.25
unrestricted,3,2.95,4.077451469341668,0.0018306620609034137,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,26,8,8,0.25,0.25
unrestricted,3,3.0,4.132993508180334,0.0018283940428096457,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,18,8,8,0.25,0.25
unrestricted,3,3.05,4.2415407825315015,0.001849301723413591,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,20,8,8,0.25,0.25
unrestricted,3,3.1,4.251438267390313,0.0018272153606354517,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,20,8,8,0.25,0.25
unrestricted,3,3.15,4.263308658361439,0.001806585350959571,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,24,8,8,0.25,0.25
unrestricted,3,3.2,4.2008566422464355,0.0017554686363549065,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,False,0,0,18,8,8,0.25,0.25
unrestricted,8,1.2,0.0,0.0,,,False,0,0,0,0,0,1.0,1.0
unrestricted,8,1.25,0.0,0.0,,,False,0,0,0,0,0,1.0,1.0
unrestricted,8,1.3,0.0,0.0,,,False,0,0,0,0,0,1.0,1.0
unrestricted,8,1.35,0.0,0.0,,,False,0,0,0,0,0,1.0,1.0
unrestricted,8,1.4,8.340896718343174,0.004796358944371545,3800000110,3800000110,False,0,3,5,0,0,0.0,0.0
unrestricted,8,1.45,4.730775287469214,0.002712879215789563,3800000110,3800000110,False,0,3,5,0,0,0.0,0.0
unrestricted,8,1.5,2.1656528663636436,0.0012384814322174734,3800000110,3800000110,False,0,0,8,0,0,0.0,0.0
unrestricted,8,1.55,2.1176243872641862,0.0012076897888395968,3800000110,3800000110,False,0,0,8,0,0,0.0,0.0
unrestricted,8,1.6,2.069595908164956,0.0011770667869371286,3800000110,3800000110,False,0,0,8,0,0,0.0,0.0
unrestricted,8,1.65,2.6655971226693964,0.0015115477252246343,3800000110|3800000120,3800000110|3800000120,False,0,0,16,0,0,0.5,0.5
unrestricted,8,1.7,2.6061993850071303,0.001470366695571483,3800000110|3800000120,3800000110|3800000120,False,0,0,14,0,0,0.5,0.5
unrestricted,8,1.75,2.5680052240693385,0.0014415037305417165,3800000110|3800000120,3800000110|3800000120,False,0,0,12,0,0,0.5,0.5
unrestricted,8,1.8,2.540904700597139,0.0014191266727754876,3800000110|3800000120,3800000110|3800000120,False,0,0,10,0,0,0.5,0.5
unrestricted,8,1.85,10.250448634306622,0.005719465700826341,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,3,15,0,0,0.3333333333333333,0.3333333333333333
unrestricted,8,1.9,6.053545763015563,0.003350533827799856,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,3,15,0,0,0.3333333333333333,0.3333333333333333
unrestricted,8,1.95,4.59561067390473,0.002523289688441972,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,18,0,0,0.3333333333333333,0.3333333333333333
unrestricted,8,2.0,4.529511847496451,0.002467303973062359,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,18,0,0,0.3333333333333333,0.3333333333333333
unrestricted,8,2.05,4.473171677271694,0.0024174718802509225,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,16,0,0,0.3333333333333333,0.3333333333333333
unrestricted,8,2.1,4.440005536556555,0.002380843169777125,1600066510|3800000110|3800000120,1600066510|3800000110|3800000120,False,0,0,14,0,0,0.3333333333333333,0.3333333333333333
unrestricted,8,2.15,8.71130713605885,0.004644532055312695,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,3,19,0,0,0.5,0.5
unrestricted,8,2.2,6.530698797067316,0.003449931290392893,1600066510|3800000110|3800000120|3800000127,1600066510|3800000110|3800000120|3800000127,False,0,3,19,0,0,0.5,0.5
