grid_name,weekly_capacity,alpha,policy,upc,product_name,value,promotion_count,total_depth,schedule_supported
supported,3,1.2,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.2,dynamic,3800000120,3800000120,168.6797027587895,0,0.0,True
supported,3,1.2,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.2,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.2,dynamic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.2,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.2,dynamic,3800000110,3800000110,109.29181671142571,0,0.0,True
supported,3,1.2,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.2,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.2,myopic,3800000120,3800000120,168.6797027587895,0,0.0,True
supported,3,1.2,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.2,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.2,myopic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.2,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.2,myopic,3800000110,3800000110,109.29181671142571,0,0.0,True
supported,3,1.25,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.25,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.25,dynamic,3800000120,3800000120,168.6797027587895,0,0.0,True
supported,3,1.25,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.25,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.25,dynamic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.25,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.25,dynamic,3800000110,3800000110,109.29181671142571,0,0.0,True
supported,3,1.25,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.25,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.25,myopic,3800000120,3800000120,168.6797027587895,0,0.0,True
supported,3,1.25,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.25,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.25,myopic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.25,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.25,myopic,3800000110,3800000110,109.29181671142571,0,0.0,True
supported,3,1.3,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.3,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.3,dynamic,3800000120,3800000120,168.6797027587895,0,0.0,True
supported,3,1.3,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.3,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.3,dynamic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.3,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.3,dynamic,3800000110,3800000110,109.29181671142571,0,0.0,True
supported,3,1.3,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.3,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.3,myopic,3800000120,3800000120,168.6797027587895,0,0.0,True
supported,3,1.3,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.3,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.3,myopic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.3,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.3,myopic,3800000110,3800000110,109.29181671142571,0,0.0,True
supported,3,1.35,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.35,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.35,dynamic,3800000120,3800000120,168.6797027587895,0,0.0,True
supported,3,1.35,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.35,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.35,dynamic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.35,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.35,dynamic,3800000110,3800000110,109.29181671142571,0,0.0,True
supported,3,1.35,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.35,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.35,myopic,3800000120,3800000120,168.6797027587895,0,0.0,True
supported,3,1.35,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.35,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.35,myopic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.35,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.35,myopic,3800000110,3800000110,109.29181671142571,0,0.0,True
supported,3,1.4,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.4,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.4,dynamic,3800000120,3800000120,168.6797027587895,0,0.0,True
supported,3,1.4,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.4,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.4,dynamic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.4,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.4,dynamic,3800000110,3800000110,109.33533321189881,1,0.09,True
supported,3,1.4,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.4,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.4,myopic,3800000120,3800000120,168.6797027587895,0,0.0,True
supported,3,1.4,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.4,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.4,myopic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.4,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.4,myopic,3800000110,3800000110,106.535130270799,4,0.36,True
supported,3,1.45,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.45,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.45,dynamic,3800000120,3800000120,168.6797027587895,0,0.0,True
supported,3,1.45,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.45,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.45,dynamic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.45,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.45,dynamic,3800000110,3800000110,109.58536947870255,1,0.09,True
supported,3,1.45,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.45,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.45,myopic,3800000120,3800000120,168.6797027587895,0,0.0,True
supported,3,1.45,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.45,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.45,myopic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.45,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.45,myopic,3800000110,3800000110,107.55785144531727,4,0.36,True
supported,3,1.5,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.5,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.5,dynamic,3800000120,3800000120,168.6797027587895,0,0.0,True
supported,3,1.5,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.5,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.5,dynamic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.5,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.5,dynamic,3800000110,3800000110,109.83540574550629,1,0.09,True
supported,3,1.5,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.5,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.5,myopic,3800000120,3800000120,168.6797027587895,0,0.0,True
supported,3,1.5,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.5,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.5,myopic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.5,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.5,myopic,3800000110,3800000110,108.58057261983555,4,0.36,True
supported,3,1.55,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.55,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.55,dynamic,3800000120,3800000120,168.6797027587895,0,0.0,True
supported,3,1.55,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.55,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.55,dynamic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.55,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.55,dynamic,3800000110,3800000110,110.33347885948419,3,0.27,True
supported,3,1.55,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.55,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.55,myopic,3800000120,3800000120,168.6797027587895,0,0.0,True
supported,3,1.55,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.55,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.55,myopic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.55,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.55,myopic,3800000110,3800000110,109.60329379435382,4,0.36,True
supported,3,1.6,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.6,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.6,dynamic,3800000120,3800000120,168.6797027587895,0,0.0,True
supported,3,1.6,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.6,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.6,dynamic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.6,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.6,dynamic,3800000110,3800000110,111.31593402926126,4,0.36,True
supported,3,1.6,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.6,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.6,myopic,3800000120,3800000120,168.6797027587895,0,0.0,True
supported,3,1.6,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.6,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.6,myopic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.6,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.6,myopic,3800000110,3800000110,110.62601496887208,4,0.36,True
supported,3,1.65,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.65,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.65,dynamic,3800000120,3800000120,169.79875046284988,4,1.45,True
supported,3,1.65,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.65,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.65,dynamic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.65,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.65,dynamic,3800000110,3800000110,112.32845356003442,4,0.36,True
supported,3,1.65,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.65,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.65,myopic,3800000120,3800000120,169.08789028326663,4,1.2,True
supported,3,1.65,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.65,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.65,myopic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.65,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.65,myopic,3800000110,3800000110,111.64873614339035,4,0.36,True
supported,3,1.7,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.7,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.7,dynamic,3800000120,3800000120,183.0852953008016,4,2.2,True
supported,3,1.7,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.7,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.7,dynamic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.7,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.7,dynamic,3800000110,3800000110,113.34097309080758,4,0.36,True
supported,3,1.7,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.7,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.7,myopic,3800000120,3800000120,182.06708457819622,4,2.2,True
supported,3,1.7,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.7,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.7,myopic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.7,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.7,myopic,3800000110,3800000110,112.67145731790862,4,0.36,True
supported,3,1.75,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.75,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.75,dynamic,3800000120,3800000120,197.82533966859165,4,2.2,True
supported,3,1.75,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.75,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.75,dynamic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.75,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.75,dynamic,3800000110,3800000110,114.35349262158074,4,0.36,True
supported,3,1.75,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.75,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.75,myopic,3800000120,3800000120,196.8629982535045,4,2.2,True
supported,3,1.75,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.75,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.75,myopic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.75,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.75,myopic,3800000110,3800000110,113.69417849242689,4,0.36,True
supported,3,1.8,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.8,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.8,dynamic,3800000120,3800000120,212.58012723668406,4,2.2,True
supported,3,1.8,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.8,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.8,dynamic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.8,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.8,dynamic,3800000110,3800000110,115.3660121523539,4,0.36,True
supported,3,1.8,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.8,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.8,myopic,3800000120,3800000120,211.65891192881276,4,2.2,True
supported,3,1.8,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.8,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.8,myopic,1600066510,1600066510,269.8931274414066,0,0.0,True
supported,3,1.8,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.8,myopic,3800000110,3800000110,114.71689966694515,4,0.36,True
supported,3,1.85,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.85,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.85,dynamic,3800000120,3800000120,227.35140939585364,4,2.2,True
supported,3,1.85,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.85,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.85,dynamic,1600066510,1600066510,270.28139605426793,1,0.5,True
supported,3,1.85,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.85,dynamic,3800000110,3800000110,116.37853168312708,4,0.36,True
supported,3,1.85,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.85,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.85,myopic,3800000120,3800000120,226.4548256041209,4,2.2,True
supported,3,1.85,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.85,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.85,myopic,1600066510,1600066510,263.7385925650597,4,1.0,False
supported,3,1.85,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.85,myopic,3800000110,3800000110,115.73962084146342,4,0.36,True
supported,3,1.9,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.9,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.9,dynamic,3800000120,3800000120,242.12983481216423,4,2.2,True
supported,3,1.9,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.9,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.9,dynamic,1600066510,1600066510,274.4628589280446,3,1.5,True
supported,3,1.9,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.9,dynamic,3800000110,3800000110,117.39105121390023,4,0.36,True
supported,3,1.9,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.9,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.9,myopic,3800000120,3800000120,241.25073927942918,4,2.2,True
supported,3,1.9,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.9,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.9,myopic,1600066510,1600066510,270.88754687945027,4,2.0,True
supported,3,1.9,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.9,myopic,3800000110,3800000110,116.76234201598169,4,0.36,True
supported,3,1.95,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.95,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.95,dynamic,3800000120,3800000120,256.90826022847494,4,2.2,True
supported,3,1.95,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.95,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.95,dynamic,1600066510,1600066510,288.3613966112136,4,2.0,True
supported,3,1.95,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.95,dynamic,3800000110,3800000110,118.4035707446734,4,0.36,True
supported,3,1.95,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,1.95,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,1.95,myopic,3800000120,3800000120,256.04665295473734,4,2.2,True
supported,3,1.95,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,1.95,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,1.95,myopic,1600066510,1600066510,285.091362074216,4,2.0,True
supported,3,1.95,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,1.95,myopic,3800000110,3800000110,117.78506319049995,4,0.36,True
supported,3,2.0,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,2.0,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,2.0,dynamic,3800000120,3800000120,271.6935067558288,4,2.2,True
supported,3,2.0,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,2.0,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,2.0,dynamic,1600066510,1600066510,302.49577430725094,4,2.0,True
supported,3,2.0,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,2.0,dynamic,3800000110,3800000110,119.41682198683421,4,0.36,True
supported,3,2.0,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,2.0,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,2.0,myopic,3800000120,3800000120,270.8425666300456,4,2.2,True
supported,3,2.0,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,2.0,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,2.0,myopic,1600066510,1600066510,299.2951772689818,4,2.0,True
supported,3,2.0,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,2.0,myopic,3800000110,3800000110,118.80778436501822,4,0.36,True
supported,3,2.05,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,2.05,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,2.05,dynamic,3800000120,3800000120,286.480360238711,4,2.2,True
supported,3,2.05,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,2.05,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,2.05,dynamic,1600066510,1600066510,316.6644062388734,4,2.0,True
supported,3,2.05,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,2.05,dynamic,3800000110,3800000110,120.4317142459949,4,0.36,True
supported,3,2.05,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,2.05,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,2.05,myopic,3800000120,3800000120,285.63848030535377,4,2.2,True
supported,3,2.05,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,2.05,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,2.05,myopic,1600066510,1600066510,313.4989924637474,4,2.0,True
supported,3,2.05,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,2.05,myopic,3800000110,3800000110,119.83050553953649,4,0.36,True
supported,3,2.1,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,2.1,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,2.1,dynamic,3800000120,3800000120,301.2672137215932,4,2.2,True
supported,3,2.1,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,2.1,dynamic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,2.1,dynamic,1600066510,1600066510,330.8517182979581,4,2.0,True
supported,3,2.1,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,2.1,dynamic,3800000110,3800000110,121.448133754015,4,0.36,True
supported,3,2.1,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,2.1,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,2.1,myopic,3800000120,3800000120,300.43439398066204,4,2.2,True
supported,3,2.1,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,2.1,myopic,3800000127,3800000127,162.18809509277338,0,0.0,True
supported,3,2.1,myopic,1600066510,1600066510,327.7028076585133,4,2.0,True
supported,3,2.1,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,2.1,myopic,3800000110,3800000110,120.85322671405476,4,0.36,True
supported,3,2.15,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,2.15,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,2.15,dynamic,3800000120,3800000120,316.05406720447536,4,2.2,True
supported,3,2.15,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,2.15,dynamic,3800000127,3800000127,163.27763255643845,1,0.5,True
supported,3,2.15,dynamic,1600066510,1600066510,345.0390303570425,4,2.0,True
supported,3,2.15,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,2.15,dynamic,3800000110,3800000110,122.06710868994395,4,0.36,True
supported,3,2.15,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,2.15,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,2.15,myopic,3800000120,3800000120,315.2303076559703,4,2.2,True
supported,3,2.15,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,2.15,myopic,3800000127,3800000127,157.9186545472144,4,2.0,True
supported,3,2.15,myopic,1600066510,1600066510,341.9066228532789,4,2.0,True
supported,3,2.15,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,2.15,myopic,3800000110,3800000110,121.87594788857302,4,0.36,True
supported,3,2.2,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,2.2,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,2.2,dynamic,3800000120,3800000120,330.84092068735754,4,2.2,True
supported,3,2.2,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,2.2,dynamic,3800000127,3800000127,166.63628426297504,4,2.0,True
supported,3,2.2,dynamic,1600066510,1600066510,359.2263424161272,4,2.0,True
supported,3,2.2,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,2.2,dynamic,3800000110,3800000110,123.087100909551,4,0.36,True
supported,3,2.2,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,2.2,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,2.2,myopic,3800000120,3800000120,330.0262213312786,4,2.2,True
supported,3,2.2,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,2.2,myopic,3800000127,3800000127,165.1433938159942,4,2.0,True
supported,3,2.2,myopic,1600066510,1600066510,356.11043804804467,4,2.0,True
supported,3,2.2,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,2.2,myopic,3800000110,3800000110,122.89866906309129,4,0.36,True
supported,3,2.24,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,2.24,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,2.24,dynamic,3800000120,3800000120,342.6704034736633,4,2.2,True
supported,3,2.24,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,2.24,dynamic,3800000127,3800000127,172.40334238141378,4,2.0,True
supported,3,2.24,dynamic,1600066510,1600066510,370.57619206339484,4,2.0,True
supported,3,2.24,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,2.24,dynamic,3800000110,3800000110,123.90309468523662,4,0.36,True
supported,3,2.24,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,2.24,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
supported,3,2.24,myopic,3800000120,3800000120,341.8629522715252,4,2.2,True
supported,3,2.24,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
supported,3,2.24,myopic,3800000127,3800000127,170.92318523101798,4,2.0,True
supported,3,2.24,myopic,1600066510,1600066510,367.4734902038573,4,2.0,True
supported,3,2.24,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
supported,3,2.24,myopic,3800000110,3800000110,123.71684600270589,4,0.36,True
supported,3,2.25,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
supported,3,2.25,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
