grid_name,weekly_capacity,alpha,policy,upc,product_name,value,promotion_count,total_depth,schedule_supported,decision_horizon,washout_horizon,evaluation_horizon
empirical_w6,1,3.05,dynamic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,1,3.05,dynamic,3800000120,3800000120,661.5336858825684,4,2.2,True,12,6,18
empirical_w6,1,3.05,dynamic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,1,3.05,dynamic,3800000127,3800000127,363.3691968661148,4,2.0,True,12,6,18
empirical_w6,1,3.05,dynamic,1600066510,1600066510,722.9306079963047,4,2.0,True,12,6,18
empirical_w6,1,3.05,dynamic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,1,3.05,dynamic,3800000110,3800000110,161.52136230468736,0,0.0,True,12,6,18
empirical_w6,1,3.05,myopic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,1,3.05,myopic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,1,3.05,myopic,3800000120,3800000120,661.5336858825684,4,2.2,True,12,6,18
empirical_w6,1,3.05,myopic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,1,3.05,myopic,3800000127,3800000127,363.3691968661148,4,2.0,True,12,6,18
empirical_w6,1,3.05,myopic,1600066510,1600066510,722.9306079963047,4,2.0,True,12,6,18
empirical_w6,1,3.05,myopic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,1,3.05,myopic,3800000110,3800000110,161.52136230468736,0,0.0,True,12,6,18
empirical_w6,1,3.1,dynamic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,1,3.1,dynamic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,1,3.1,dynamic,3800000120,3800000120,676.3295995578767,4,2.2,True,12,6,18
empirical_w6,1,3.1,dynamic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,1,3.1,dynamic,3800000127,3800000127,370.5578124260107,4,2.0,True,12,6,18
empirical_w6,1,3.1,dynamic,1600066510,1600066510,737.063404109319,4,2.0,True,12,6,18
empirical_w6,1,3.1,dynamic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,1,3.1,dynamic,3800000110,3800000110,161.52136230468736,0,0.0,True,12,6,18
empirical_w6,1,3.1,myopic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,1,3.1,myopic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,1,3.1,myopic,3800000120,3800000120,676.3295995578767,4,2.2,True,12,6,18
empirical_w6,1,3.1,myopic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,1,3.1,myopic,3800000127,3800000127,370.5578124260107,4,2.0,True,12,6,18
empirical_w6,1,3.1,myopic,1600066510,1600066510,737.063404109319,4,2.0,True,12,6,18
empirical_w6,1,3.1,myopic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,1,3.1,myopic,3800000110,3800000110,161.52136230468736,0,0.0,True,12,6,18
empirical_w6,1,3.15,dynamic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,1,3.15,dynamic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,1,3.15,dynamic,3800000120,3800000120,691.1255132331848,4,2.2,True,12,6,18
empirical_w6,1,3.15,dynamic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,1,3.15,dynamic,3800000127,3800000127,377.7464279859065,4,2.0,True,12,6,18
empirical_w6,1,3.15,dynamic,1600066510,1600066510,751.1962002223331,4,2.0,True,12,6,18
empirical_w6,1,3.15,dynamic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,1,3.15,dynamic,3800000110,3800000110,161.52136230468736,0,0.0,True,12,6,18
empirical_w6,1,3.15,myopic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,1,3.15,myopic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,1,3.15,myopic,3800000120,3800000120,691.1255132331848,4,2.2,True,12,6,18
empirical_w6,1,3.15,myopic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,1,3.15,myopic,3800000127,3800000127,377.7464279859065,4,2.0,True,12,6,18
empirical_w6,1,3.15,myopic,1600066510,1600066510,751.1962002223331,4,2.0,True,12,6,18
empirical_w6,1,3.15,myopic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,1,3.15,myopic,3800000110,3800000110,161.52136230468736,0,0.0,True,12,6,18
empirical_w6,1,3.2,dynamic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,1,3.2,dynamic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,1,3.2,dynamic,3800000120,3800000120,705.9214269084931,4,2.2,True,12,6,18
empirical_w6,1,3.2,dynamic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,1,3.2,dynamic,3800000127,3800000127,384.9350435458024,4,2.0,True,12,6,18
empirical_w6,1,3.2,dynamic,1600066510,1600066510,765.3289963353475,4,2.0,True,12,6,18
empirical_w6,1,3.2,dynamic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,1,3.2,dynamic,3800000110,3800000110,161.52136230468736,0,0.0,True,12,6,18
empirical_w6,1,3.2,myopic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,1,3.2,myopic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,1,3.2,myopic,3800000120,3800000120,705.9214269084931,4,2.2,True,12,6,18
empirical_w6,1,3.2,myopic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,1,3.2,myopic,3800000127,3800000127,384.9350435458024,4,2.0,True,12,6,18
empirical_w6,1,3.2,myopic,1600066510,1600066510,765.3289963353475,4,2.0,True,12,6,18
empirical_w6,1,3.2,myopic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,1,3.2,myopic,3800000110,3800000110,161.52136230468736,0,0.0,True,12,6,18
empirical_w6,2,1.2,dynamic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.2,dynamic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.2,dynamic,3800000120,3800000120,249.29017639160062,0,0.0,True,12,6,18
empirical_w6,2,1.2,dynamic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.2,dynamic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.2,dynamic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.2,dynamic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.2,dynamic,3800000110,3800000110,161.52136230468736,0,0.0,True,12,6,18
empirical_w6,2,1.2,myopic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.2,myopic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.2,myopic,3800000120,3800000120,249.29017639160062,0,0.0,True,12,6,18
empirical_w6,2,1.2,myopic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.2,myopic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.2,myopic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.2,myopic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.2,myopic,3800000110,3800000110,161.52136230468736,0,0.0,True,12,6,18
empirical_w6,2,1.25,dynamic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.25,dynamic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.25,dynamic,3800000120,3800000120,249.29017639160062,0,0.0,True,12,6,18
empirical_w6,2,1.25,dynamic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.25,dynamic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.25,dynamic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.25,dynamic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.25,dynamic,3800000110,3800000110,161.52136230468736,0,0.0,True,12,6,18
empirical_w6,2,1.25,myopic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.25,myopic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.25,myopic,3800000120,3800000120,249.29017639160062,0,0.0,True,12,6,18
empirical_w6,2,1.25,myopic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.25,myopic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.25,myopic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.25,myopic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.25,myopic,3800000110,3800000110,161.52136230468736,0,0.0,True,12,6,18
empirical_w6,2,1.3,dynamic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.3,dynamic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.3,dynamic,3800000120,3800000120,249.29017639160062,0,0.0,True,12,6,18
empirical_w6,2,1.3,dynamic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.3,dynamic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.3,dynamic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.3,dynamic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.3,dynamic,3800000110,3800000110,161.52136230468736,0,0.0,True,12,6,18
empirical_w6,2,1.3,myopic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.3,myopic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.3,myopic,3800000120,3800000120,249.29017639160062,0,0.0,True,12,6,18
empirical_w6,2,1.3,myopic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.3,myopic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.3,myopic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.3,myopic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.3,myopic,3800000110,3800000110,161.52136230468736,0,0.0,True,12,6,18
empirical_w6,2,1.35,dynamic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.35,dynamic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.35,dynamic,3800000120,3800000120,249.29017639160062,0,0.0,True,12,6,18
empirical_w6,2,1.35,dynamic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.35,dynamic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.35,dynamic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.35,dynamic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.35,dynamic,3800000110,3800000110,161.52136230468736,0,0.0,True,12,6,18
empirical_w6,2,1.35,myopic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.35,myopic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.35,myopic,3800000120,3800000120,249.29017639160062,0,0.0,True,12,6,18
empirical_w6,2,1.35,myopic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.35,myopic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.35,myopic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.35,myopic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.35,myopic,3800000110,3800000110,161.52136230468736,0,0.0,True,12,6,18
empirical_w6,2,1.4,dynamic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.4,dynamic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.4,dynamic,3800000120,3800000120,249.29017639160062,0,0.0,True,12,6,18
empirical_w6,2,1.4,dynamic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.4,dynamic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.4,dynamic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.4,dynamic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.4,dynamic,3800000110,3800000110,161.52136230468736,0,0.0,True,12,6,18
empirical_w6,2,1.4,myopic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.4,myopic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.4,myopic,3800000120,3800000120,249.29017639160062,0,0.0,True,12,6,18
empirical_w6,2,1.4,myopic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.4,myopic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.4,myopic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.4,myopic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.4,myopic,3800000110,3800000110,158.11196318197253,4,0.36,True,12,6,18
empirical_w6,2,1.45,dynamic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.45,dynamic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.45,dynamic,3800000120,3800000120,249.29017639160062,0,0.0,True,12,6,18
empirical_w6,2,1.45,dynamic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.45,dynamic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.45,dynamic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.45,dynamic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.45,dynamic,3800000110,3800000110,161.52136230468736,0,0.0,True,12,6,18
empirical_w6,2,1.45,myopic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.45,myopic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.45,myopic,3800000120,3800000120,249.29017639160062,0,0.0,True,12,6,18
empirical_w6,2,1.45,myopic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.45,myopic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.45,myopic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.45,myopic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.45,myopic,3800000110,3800000110,159.1346843564908,4,0.36,True,12,6,18
empirical_w6,2,1.5,dynamic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.5,dynamic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.5,dynamic,3800000120,3800000120,249.29017639160062,0,0.0,True,12,6,18
empirical_w6,2,1.5,dynamic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.5,dynamic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.5,dynamic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.5,dynamic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.5,dynamic,3800000110,3800000110,161.52136230468736,0,0.0,True,12,6,18
empirical_w6,2,1.5,myopic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.5,myopic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.5,myopic,3800000120,3800000120,249.29017639160062,0,0.0,True,12,6,18
empirical_w6,2,1.5,myopic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.5,myopic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.5,myopic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.5,myopic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.5,myopic,3800000110,3800000110,160.15740553100906,4,0.36,True,12,6,18
empirical_w6,2,1.55,dynamic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.55,dynamic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.55,dynamic,3800000120,3800000120,249.29017639160062,0,0.0,True,12,6,18
empirical_w6,2,1.55,dynamic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.55,dynamic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.55,dynamic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.55,dynamic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.55,dynamic,3800000110,3800000110,161.57857807493212,1,0.09,True,12,6,18
empirical_w6,2,1.55,myopic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.55,myopic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.55,myopic,3800000120,3800000120,249.29017639160062,0,0.0,True,12,6,18
empirical_w6,2,1.55,myopic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.55,myopic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.55,myopic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.55,myopic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.55,myopic,3800000110,3800000110,161.18012670552733,4,0.36,True,12,6,18
empirical_w6,2,1.6,dynamic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.6,dynamic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.6,dynamic,3800000120,3800000120,249.29017639160062,0,0.0,True,12,6,18
empirical_w6,2,1.6,dynamic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.6,dynamic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.6,dynamic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.6,dynamic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.6,dynamic,3800000110,3800000110,162.3498230209351,4,0.36,True,12,6,18
empirical_w6,2,1.6,myopic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.6,myopic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.6,myopic,3800000120,3800000120,249.29017639160062,0,0.0,True,12,6,18
empirical_w6,2,1.6,myopic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.6,myopic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.6,myopic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.6,myopic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.6,myopic,3800000110,3800000110,162.2028478800456,4,0.36,True,12,6,18
empirical_w6,2,1.65,dynamic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.65,dynamic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.65,dynamic,3800000120,3800000120,249.4082453476587,3,0.8999999999999999,True,12,6,18
empirical_w6,2,1.65,dynamic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.65,dynamic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.65,dynamic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.65,dynamic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.65,dynamic,3800000110,3800000110,163.36234255170825,4,0.36,True,12,6,18
empirical_w6,2,1.65,myopic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.65,myopic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.65,myopic,3800000120,3800000120,249.34144879261646,4,1.2,True,12,6,18
empirical_w6,2,1.65,myopic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.65,myopic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.65,myopic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.65,myopic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.65,myopic,3800000110,3800000110,163.22556905456386,4,0.36,True,12,6,18
empirical_w6,2,1.7,dynamic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.7,dynamic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.7,dynamic,3800000120,3800000120,262.089974407196,4,2.2,True,12,6,18
empirical_w6,2,1.7,dynamic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.7,dynamic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.7,dynamic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.7,dynamic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.7,dynamic,3800000110,3800000110,164.3748620824814,4,0.36,True,12,6,18
empirical_w6,2,1.7,myopic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.7,myopic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.7,myopic,3800000120,3800000120,262.04401664924626,4,2.2,True,12,6,18
empirical_w6,2,1.7,myopic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.7,myopic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.7,myopic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.7,myopic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.7,myopic,3800000110,3800000110,164.24829022908213,4,0.36,True,12,6,18
empirical_w6,2,1.75,dynamic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.75,dynamic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.75,dynamic,3800000120,3800000120,276.87042431672404,4,2.2,True,12,6,18
empirical_w6,2,1.75,dynamic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.75,dynamic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.75,dynamic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.75,dynamic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.75,dynamic,3800000110,3800000110,165.38738161325458,4,0.36,True,12,6,18
empirical_w6,2,1.75,myopic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.75,myopic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.75,myopic,3800000120,3800000120,276.83993032455453,4,2.2,True,12,6,18
empirical_w6,2,1.75,myopic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.75,myopic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.75,myopic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.75,myopic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.75,myopic,3800000110,3800000110,165.2710114036004,4,0.36,True,12,6,18
empirical_w6,2,1.8,dynamic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.8,dynamic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.8,dynamic,3800000120,3800000120,291.6572777996062,4,2.2,True,12,6,18
empirical_w6,2,1.8,dynamic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.8,dynamic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.8,dynamic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.8,dynamic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.8,dynamic,3800000110,3800000110,166.39990114402775,4,0.36,True,12,6,18
empirical_w6,2,1.8,myopic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.8,myopic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.8,myopic,3800000120,3800000120,291.6358439998628,4,2.2,True,12,6,18
empirical_w6,2,1.8,myopic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.8,myopic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.8,myopic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.8,myopic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.8,myopic,3800000110,3800000110,166.29373257811866,4,0.36,True,12,6,18
empirical_w6,2,1.85,dynamic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.85,dynamic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
empirical_w6,2,1.85,dynamic,3800000120,3800000120,306.45137225786823,4,2.2,True,12,6,18
empirical_w6,2,1.85,dynamic,3800001520,3800001520,327.6087036132809,0,0.0,True,12,6,18
empirical_w6,2,1.85,dynamic,3800000127,3800000127,239.69628906249972,0,0.0,True,12,6,18
empirical_w6,2,1.85,dynamic,1600066510,1600066510,398.87255859374886,0,0.0,True,12,6,18
empirical_w6,2,1.85,dynamic,3800001611,3800001611,332.3937988281248,0,0.0,True,12,6,18
empirical_w6,2,1.85,dynamic,3800000110,3800000110,167.41383048220473,4,0.36,True,12,6,18
empirical_w6,2,1.85,myopic,1600066610,1600066610,472.7574157714848,0,0.0,True,12,6,18
empirical_w6,2,1.85,myopic,1600066590,1600066590,399.8057861328117,0,0.0,True,12,6,18
