upc,week,regular_predicted_demand,regular_price_week,unit_cost_week,panel_count,planning_week,demand_factor,price_factor,cost_factor,source_price_factor,source_cost_factor,economic_profile_mode
1600066510,326,53.617346667355996,2.49,2.268135,15,1,1.0234439876023558,1.0,1.0,1.0,0.9918977968759702,weekly_predicted_demand_fixed_product_price_cost
1600066510,327,54.86608369718154,2.49,2.268135,15,2,1.0472797886016145,1.0,1.0,1.0,0.9918977968759702,weekly_predicted_demand_fixed_product_price_cost
1600066510,328,40.730152330007826,2.49,2.268135,15,3,0.7774541656246076,1.0,1.0,1.0,0.9918977968759702,weekly_predicted_demand_fixed_product_price_cost
1600066510,329,43.88726116899727,2.49,2.268135,15,4,0.8377168279960974,1.0,1.0,1.0,0.9918977968759702,weekly_predicted_demand_fixed_product_price_cost
1600066510,330,55.45333678999523,2.49,2.268665,15,5,1.0584892326416155,1.0,1.0,1.0,0.9921295757746443,weekly_predicted_demand_fixed_product_price_cost
1600066510,331,54.431352079565386,2.49,1.375467,15,6,1.0389816633133526,1.0,1.0,1.0,0.6015174083445651,weekly_predicted_demand_fixed_product_price_cost
1600066510,332,53.40936736913555,2.49,2.170458,15,7,1.0194740939850897,1.0,1.0,1.0,0.9491818204876802,weekly_predicted_demand_fixed_product_price_cost
1600066510,333,52.38738265870571,2.49,2.275041,15,8,0.9999665246568269,1.0,1.0,1.0,0.9949179196575618,weekly_predicted_demand_fixed_product_price_cost
1600066510,334,49.50709649310693,2.49,2.2774099999999997,15,9,0.944987833207497,1.0,1.0,1.0,0.9959539276027675,weekly_predicted_demand_fixed_product_price_cost
1600066510,335,49.54669562680895,2.49,2.2820850000000004,15,10,0.945743698572358,1.0,1.0,1.0,0.9979983924165443,weekly_predicted_demand_fixed_product_price_cost
