support_state,trust_region_radius,target_candidate_coverage,candidate_coverage,absolute_coverage_gap,selected
post_promotion,0.6958906665056962,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6959680569015866,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6960166229878982,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6961013924573769,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6961367194083113,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6961913229411736,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6962288470973534,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.696286900564613,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6969279033998512,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6970458209756026,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6971713308596709,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6973400588199815,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6974115793464031,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.6975235551597443,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.7014003223166658,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.7313309675301041,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.7324865951199776,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.8563476959071213,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.8850381883700505,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.888455932880711,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.8933889675874706,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.9028677115420143,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.9318552484152666,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.9516578757114463,0.997943797121316,1.0,0.0020562028786840214,False
post_promotion,0.13976194237515863,0.997943797121316,0.9746401644962303,0.023303632625085724,True
post_promotion,0.11780786464671365,0.997943797121316,0.932145305003427,0.06579849211788902,False
post_promotion,0.11849962472323518,0.997943797121316,0.932145305003427,0.06579849211788902,False
post_promotion,0.1193039484970901,0.997943797121316,0.932145305003427,0.06579849211788902,False
post_promotion,0.11954515064978273,0.997943797121316,0.932145305003427,0.06579849211788902,False
post_promotion,0.11987727725949814,0.997943797121316,0.932145305003427,0.06579849211788902,False
post_promotion,0.127833371509885,0.997943797121316,0.932145305003427,0.06579849211788902,False
post_promotion,0.12935602121404194,0.997943797121316,0.932145305003427,0.06579849211788902,False
post_promotion,0.13148682025004635,0.997943797121316,0.932145305003427,0.06579849211788902,False
post_promotion,0.1323514514846738,0.997943797121316,0.932145305003427,0.06579849211788902,False
post_promotion,0.13412929996669973,0.997943797121316,0.932145305003427,0.06579849211788902,False
post_promotion,0.13554549199622376,0.997943797121316,0.932145305003427,0.06579849211788902,False
post_promotion,0.13650316301368015,0.997943797121316,0.932145305003427,0.06579849211788902,False
post_promotion,0.1365755350057507,0.997943797121316,0.932145305003427,0.06579849211788902,False
post_promotion,0.13696585507315742,0.997943797121316,0.932145305003427,0.06579849211788902,False
post_promotion,0.11780536929866645,0.997943797121316,0.9246058944482523,0.07333790267306373,False
post_promotion,0.11780492923171458,0.997943797121316,0.9218642906100069,0.07607950651130913,False
post_promotion,0.11780450617199892,0.997943797121316,0.9211788896504455,0.0767649074708705,False
post_promotion,0.11780261451513226,0.997943797121316,0.9204934886908842,0.07745030843043177,False
post_promotion,0.11780227549053669,0.997943797121316,0.9198080877313228,0.07813570938999315,False
post_promotion,0.11780194800709476,0.997943797121316,0.9184372858122002,0.07950651130911579,False
post_promotion,0.1178017884106947,0.997943797121316,0.9177518848526388,0.08019191226867717,False
post_promotion,0.11779852140562307,0.997943797121316,0.9170664838930774,0.08087731322823855,False
post_promotion,0.11779789990860036,0.997943797121316,0.9156956819739548,0.08224811514736119,False
post_promotion,0.11779770368228742,0.997943797121316,0.914324880054832,0.08361891706648394,False
post_promotion,0.11779714490429023,0.997943797121316,0.9129540781357094,0.08498971898560659,False
post_promotion,0.11779679545163785,0.997943797121316,0.9108978752570254,0.08704592186429061,False
post_promotion,0.11778303565638365,0.997943797121316,0.9095270733379027,0.08841672378341325,False
post_promotion,0.11778303565638346,0.997943797121316,0.9088416723783413,0.08910212474297463,False
post_promotion,0.11777085902212686,0.997943797121316,0.8738862234407128,0.12405757368060322,False
post_promotion,0.1177696888873023,0.997943797121316,0.8732008224811515,0.12474297464016448,False
post_promotion,0.11776952661545759,0.997943797121316,0.8725154215215901,0.12542837559972586,False
post_promotion,0.11776918993920972,0.997943797121316,0.8718300205620287,0.12611377655928724,False
post_promotion,0.11776901522861997,0.997943797121316,0.8711446196024675,0.1267991775188485,False
post_promotion,0.11776883605255221,0.997943797121316,0.8704592186429061,0.12748457847840988,False
post_promotion,0.1177684636012134,0.997943797121316,0.8690884167237835,0.12885538039753253,False
post_promotion,0.11776826995121009,0.997943797121316,0.8670322138450994,0.13091158327621655,False
post_promotion,0.11776807108500591,0.997943797121316,0.8656614119259767,0.1322823851953393,False
post_promotion,0.11776600698862096,0.997943797121316,0.864290610006854,0.13365318711446195,False
post_promotion,0.11776546852799383,0.997943797121316,0.8636052090472927,0.13433858807402332,False
post_promotion,0.1177648949022718,0.997943797121316,0.8629198080877313,0.1350239890335847,False
post_promotion,0.11776362741370222,0.997943797121316,0.86223440712817,0.13570938999314597,False
post_promotion,0.117763282374869,0.997943797121316,0.8588074023303632,0.13913639479095274,False
post_promotion,0.11776292484581663,0.997943797121316,0.8574366004112406,0.1405071967100754,False
post_promotion,0.11776236360809283,0.997943797121316,0.8567511994516792,0.14119259766963677,False
post_promotion,0.11776177014585104,0.997943797121316,0.8553803975325566,0.1425633995887594,False
post_promotion,0.11776135520456209,0.997943797121316,0.8546949965729952,0.1432488005483208,False
post_promotion,0.117758480413224,0.997943797121316,0.8519533927347498,0.14599040438656619,False
post_promotion,0.09531017980432493,0.997943797121316,0.8512679917751885,0.14667580534612745,False
post_promotion,0.09617014832514659,0.997943797121316,0.8512679917751885,0.14667580534612745,False
post_promotion,0.09625999782729106,0.997943797121316,0.8512679917751885,0.14667580534612745,False
post_promotion,0.09649782839998103,0.997943797121316,0.8512679917751885,0.14667580534612745,False
post_promotion,0.09691789719242198,0.997943797121316,0.8512679917751885,0.14667580534612745,False
post_promotion,0.10039772631569745,0.997943797121316,0.8512679917751885,0.14667580534612745,False
post_promotion,0.10384994135245938,0.997943797121316,0.8512679917751885,0.14667580534612745,False
post_promotion,0.10444266336759739,0.997943797121316,0.8512679917751885,0.14667580534612745,False
post_promotion,0.10750545289814314,0.997943797121316,0.8512679917751885,0.14667580534612745,False
post_promotion,0.11365931847252128,0.997943797121316,0.8512679917751885,0.14667580534612745,False
post_promotion,0.11368695843437994,0.997943797121316,0.8512679917751885,0.14667580534612745,False
post_promotion,0.09531017980432474,0.997943797121316,0.7799862919808088,0.21795750514050716,False
post_promotion,0.07234635828145573,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.07432840641009769,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.07433761964583241,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.07606003871004387,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.07745805903900395,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.07802698435445758,0.997943797121316,0.7580534612748457,0.23989033584647024,False
post_promotion,0.0784716154414951,0.997943797121316,0.7580534612748457,0.23989033584647024,False
