grid_name,weekly_capacity,alpha,policy,category_value,promotion_count,total_discount_depth,maximum_weekly_promotions,binding_weeks,slot_utilization,active_product_count,active_product_set,supported_promoted_product_share
supported,3,2.45,dynamic,2203.0771126570294,17,6.960000000000001,3,2,0.4722222222222222,5,1600066510|3800000110|3800000120|3800000127|3800001611,1.0
supported,3,2.45,myopic,2176.1852246967546,20,8.16,3,4,0.5555555555555556,5,1600066510|3800000110|3800000120|3800000127|3800001611,1.0
supported,3,2.5,dynamic,2241.7206871918825,17,6.960000000000001,3,2,0.4722222222222222,5,1600066510|3800000110|3800000120|3800000127|3800001611,1.0
supported,3,2.5,myopic,2218.8788825523843,20,8.16,3,4,0.5555555555555556,5,1600066510|3800000110|3800000120|3800000127|3800001611,1.0
supported,3,2.55,dynamic,2280.5427890102455,18,7.460000000000001,3,5,0.5,6,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,1.0
supported,3,2.55,myopic,2254.641699098109,28,10.319999999999999,3,8,0.7777777777777778,7,1600066510|1600066590|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,2.6,dynamic,2324.383550055026,21,8.959999999999999,3,5,0.5833333333333334,6,1600066510|1600066590|3800000110|3800000120|3800000127|3800001611,1.0
supported,3,2.6,myopic,2308.1597931213373,28,10.319999999999999,3,8,0.7777777777777778,7,1600066510|1600066590|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,2.65,dynamic,2374.2415052927727,24,10.36,3,5,0.6666666666666666,7,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1.0
supported,3,2.65,myopic,2364.2365452097256,32,12.319999999999999,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,2.7,dynamic,2436.8971274106502,28,12.159999999999998,3,6,0.7777777777777778,7,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1.0
supported,3,2.7,myopic,2428.5627584301633,32,12.319999999999999,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,2.75,dynamic,2500.983192972839,29,12.2,3,6,0.8055555555555556,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,2.75,myopic,2491.563473803003,32,12.319999999999999,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,2.8,dynamic,2565.1196760367948,30,12.24,3,7,0.8333333333333334,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,2.8,myopic,2552.0361765206653,32,12.92,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,0.875
supported,3,2.85,dynamic,2629.3654479703905,31,12.28,3,7,0.8611111111111112,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,2.85,myopic,2611.3615711867014,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,2.9,dynamic,2695.0507026639775,32,12.77,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,2.9,myopic,2685.718021123885,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,2.95,dynamic,2766.805777815064,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,2.95,myopic,2760.0744710610716,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,3.0,dynamic,2841.157076618671,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,3.0,myopic,2834.4309209982553,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,3.05,dynamic,2915.5083754222787,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,3.05,myopic,2908.787370935439,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,3.1,dynamic,2989.859674225887,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,3.1,myopic,2983.1438208726245,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,3.15,dynamic,3064.2109730294937,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,3.15,myopic,3057.5002708098086,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,3.2,dynamic,3138.5622718331015,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,3,3.2,myopic,3131.856720746994,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,1.2,dynamic,1747.0480117797847,0,0.0,0,0,0.0,0,,1.0
supported,8,1.2,myopic,1747.0480117797847,0,0.0,0,0,0.0,0,,1.0
supported,8,1.25,dynamic,1747.0480117797847,0,0.0,0,0,0.0,0,,1.0
supported,8,1.25,myopic,1747.0480117797847,0,0.0,0,0,0.0,0,,1.0
supported,8,1.3,dynamic,1747.0480117797847,0,0.0,0,0,0.0,0,,1.0
supported,8,1.3,myopic,1747.0480117797847,0,0.0,0,0,0.0,0,,1.0
supported,8,1.35,dynamic,1747.0480117797847,0,0.0,0,0,0.0,0,,1.0
supported,8,1.35,myopic,1747.0480117797847,0,0.0,0,0,0.0,0,,1.0
supported,8,1.4,dynamic,1747.0915282802578,1,0.09,1,0,0.010416666666666666,1,3800000110,1.0
supported,8,1.4,myopic,1744.291325339158,4,0.36,1,0,0.041666666666666664,1,3800000110,1.0
supported,8,1.45,dynamic,1747.3415645470614,1,0.09,1,0,0.010416666666666666,1,3800000110,1.0
supported,8,1.45,myopic,1745.3140465136762,4,0.36,1,0,0.041666666666666664,1,3800000110,1.0
supported,8,1.5,dynamic,1747.5916008138652,1,0.09,1,0,0.010416666666666666,1,3800000110,1.0
supported,8,1.5,myopic,1746.3367676881944,4,0.36,1,0,0.041666666666666664,1,3800000110,1.0
supported,8,1.55,dynamic,1748.089673927843,3,0.27,1,0,0.03125,1,3800000110,1.0
supported,8,1.55,myopic,1747.3594888627126,4,0.36,1,0,0.041666666666666664,1,3800000110,1.0
supported,8,1.6,dynamic,1749.0721290976203,4,0.36,1,0,0.041666666666666664,1,3800000110,1.0
supported,8,1.6,myopic,1748.382210037231,4,0.36,1,0,0.041666666666666664,1,3800000110,1.0
supported,8,1.65,dynamic,1751.2036963324538,8,1.81,2,0,0.08333333333333333,2,3800000110|3800000120,1.0
supported,8,1.65,myopic,1749.8131187362262,8,1.56,2,0,0.08333333333333333,2,3800000110|3800000120,1.0
supported,8,1.7,dynamic,1765.5027607011787,8,2.56,2,0,0.08333333333333333,2,3800000110|3800000120,1.0
supported,8,1.7,myopic,1763.815034205674,8,2.56,2,0,0.08333333333333333,2,3800000110|3800000120,1.0
supported,8,1.75,dynamic,1781.2553245997415,8,2.56,2,0,0.08333333333333333,2,3800000110|3800000120,1.0
supported,8,1.75,myopic,1779.6336690555008,8,2.56,2,0,0.08333333333333333,2,3800000110|3800000120,1.0
supported,8,1.8,dynamic,1797.0226316986073,8,2.56,2,0,0.08333333333333333,2,3800000110|3800000120,1.0
supported,8,1.8,myopic,1795.4523039053274,8,2.56,2,0,0.08333333333333333,2,3800000110|3800000120,1.0
supported,8,1.85,dynamic,1813.194702001411,9,3.06,3,0,0.09375,3,1600066510|3800000110|3800000120,1.0
supported,8,1.85,myopic,1805.1164038788068,12,3.56,3,0,0.125,3,1600066510|3800000110|3800000120,0.6666666666666666
supported,8,1.9,dynamic,1833.1671098222719,11,4.0600000000000005,3,0,0.11458333333333333,3,1600066510|3800000110|3800000120,1.0
supported,8,1.9,myopic,1828.0839930430238,12,4.5600000000000005,3,0,0.125,3,1600066510|3800000110|3800000120,1.0
supported,8,1.95,dynamic,1862.8565924525246,12,4.5600000000000005,3,0,0.125,3,1600066510|3800000110|3800000120,1.0
supported,8,1.95,myopic,1858.1064430876158,12,4.5600000000000005,3,0,0.125,3,1600066510|3800000110|3800000120,1.0
supported,8,2.0,dynamic,1892.7894679180768,12,4.5600000000000005,3,0,0.125,3,1600066510|3800000110|3800000120,1.0
supported,8,2.0,myopic,1888.1288931322085,12,4.5600000000000005,3,0,0.125,3,1600066510|3800000110|3800000120,1.0
supported,8,2.05,dynamic,1922.759845591742,12,4.5600000000000005,3,0,0.125,3,1600066510|3800000110|3800000120,1.0
supported,8,2.05,myopic,1918.1513431768005,12,4.5600000000000005,3,0,0.125,3,1600066510|3800000110|3800000120,1.0
supported,8,2.1,dynamic,1952.750430641729,12,4.5600000000000005,3,0,0.125,3,1600066510|3800000110|3800000120,1.0
supported,8,2.1,myopic,1948.1737932213925,12,4.5600000000000005,3,0,0.125,3,1600066510|3800000110|3800000120,1.0
supported,8,2.15,dynamic,1983.830957467276,13,5.0600000000000005,4,0,0.13541666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0
supported,8,2.15,myopic,1973.2523202748685,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0
supported,8,2.2,dynamic,2017.180598535695,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0
supported,8,2.2,myopic,2010.5358148372954,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0
supported,8,2.24,dynamic,2046.9453731764456,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0
supported,8,2.24,myopic,2040.3626104872374,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0
supported,8,2.25,dynamic,2054.390666749277,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0
supported,8,2.25,myopic,2047.8193093997224,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0
supported,8,2.3,dynamic,2091.6236253882234,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0
supported,8,2.3,myopic,2085.1028039621497,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0
supported,8,2.35,dynamic,2128.8690162590724,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0
supported,8,2.35,myopic,2122.386298524577,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0
supported,8,2.4,dynamic,2166.1303376293167,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0
supported,8,2.4,myopic,2159.669793087004,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0
supported,8,2.45,dynamic,2203.9990328306744,17,6.960000000000001,5,0,0.17708333333333334,5,1600066510|3800000110|3800000120|3800000127|3800001611,1.0
supported,8,2.45,myopic,2174.370589971184,20,8.16,5,0,0.20833333333333334,5,1600066510|3800000110|3800000120|3800000127|3800001611,1.0
supported,8,2.5,dynamic,2242.6350214127688,17,6.960000000000001,5,0,0.17708333333333334,5,1600066510|3800000110|3800000120|3800000127|3800001611,1.0
supported,8,2.5,myopic,2217.096573884884,20,8.16,5,0,0.20833333333333334,5,1600066510|3800000110|3800000120|3800000127|3800001611,1.0
supported,8,2.55,dynamic,2282.888737605929,19,7.500000000000001,7,0,0.19791666666666666,7,1600066510|1600066590|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,2.55,myopic,2251.411117566783,28,10.319999999999999,7,0,0.2916666666666667,7,1600066510|1600066590|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,2.6,dynamic,2326.7965494999876,22,9.0,7,0,0.22916666666666666,7,1600066510|1600066590|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,2.6,myopic,2305.0176631461773,28,10.319999999999999,7,0,0.2916666666666667,7,1600066510|1600066590|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,2.65,dynamic,2378.7410338220343,25,10.4,8,1,0.2604166666666667,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,2.65,myopic,2358.758405729254,32,12.319999999999999,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,2.7,dynamic,2441.5436674341354,29,12.2,8,1,0.3020833333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,2.7,myopic,2423.2819677461785,32,12.319999999999999,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,2.75,dynamic,2505.763891849021,30,12.24,8,1,0.3125,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,2.75,myopic,2487.8055297631017,32,12.319999999999999,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,2.8,dynamic,2570.2878407403623,31,12.43,8,1,0.3229166666666667,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,2.8,myopic,2546.916684731483,32,12.92,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,0.875
supported,8,2.85,dynamic,2635.6512390079897,32,12.77,8,1,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,2.85,myopic,2603.7363753493228,32,14.12,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,2.9,dynamic,2702.673432228486,32,12.77,8,1,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,2.9,myopic,2678.341513700723,32,14.12,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,2.95,dynamic,2774.5910041505895,32,14.12,8,1,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,2.95,myopic,2752.9466520521246,32,14.12,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,3.0,dynamic,2849.0952844047547,32,14.12,8,1,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,3.0,myopic,2827.5517904035246,32,14.12,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,3.05,dynamic,2923.636873940269,32,14.12,8,1,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,3.05,myopic,2902.1569287549246,32,14.12,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,3.1,dynamic,2998.222764098088,32,14.12,8,2,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,3.1,myopic,2976.7620671063264,32,14.12,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,3.15,dynamic,3072.8211971858736,32,14.12,8,2,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,3.15,myopic,3051.367205457727,32,14.12,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,3.2,dynamic,3147.4421435284617,32,14.12,8,2,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
supported,8,3.2,myopic,3125.9723438091273,32,14.12,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0
unrestricted,1,1.2,dynamic,1747.0480117797847,0,0.0,0,0,0.0,0,,1.0
unrestricted,1,1.2,myopic,1747.0480117797847,0,0.0,0,0,0.0,0,,1.0
unrestricted,1,1.25,dynamic,1747.0480117797847,0,0.0,0,0,0.0,0,,1.0
unrestricted,1,1.25,myopic,1747.0480117797847,0,0.0,0,0,0.0,0,,1.0
unrestricted,1,1.3,dynamic,1747.0480117797847,0,0.0,0,0,0.0,0,,1.0
unrestricted,1,1.3,myopic,1747.0480117797847,0,0.0,0,0,0.0,0,,1.0
unrestricted,1,1.35,dynamic,1747.0480117797847,0,0.0,0,0,0.0,0,,1.0
unrestricted,1,1.35,myopic,1747.0480117797847,0,0.0,0,0,0.0,0,,1.0
unrestricted,1,1.4,dynamic,1747.3468416614528,1,0.3,1,1,0.08333333333333333,1,3800000110,0.0
unrestricted,1,1.4,myopic,1739.0059449431096,4,1.2,1,4,0.3333333333333333,1,3800000110,0.0
unrestricted,1,1.45,dynamic,1748.5516059145923,1,0.3,1,1,0.08333333333333333,1,3800000110,0.0
unrestricted,1,1.45,myopic,1743.820830627123,4,1.2,1,4,0.3333333333333333,1,3800000110,0.0
unrestricted,1,1.5,dynamic,1750.8013691775,4,1.2,1,4,0.3333333333333333,1,3800000110,0.0
unrestricted,1,1.5,myopic,1748.6357163111363,4,1.2,1,4,0.3333333333333333,1,3800000110,0.0
unrestricted,1,1.55,dynamic,1755.568226382414,4,1.2,1,4,0.3333333333333333,1,3800000110,0.0
unrestricted,1,1.55,myopic,1753.4506019951498,4,1.2,1,4,0.3333333333333333,1,3800000110,0.0
unrestricted,1,1.6,dynamic,1760.3350835873282,4,1.2,1,4,0.3333333333333333,1,3800000110,0.0
unrestricted,1,1.6,myopic,1758.2654876791632,4,1.2,1,4,0.3333333333333333,1,3800000110,0.0
unrestricted,1,1.65,dynamic,1765.7137412743562,8,2.4,1,8,0.6666666666666666,2,3800000110|3800000120,0.5
unrestricted,1,1.65,myopic,1763.6824293146124,8,2.4,1,8,0.6666666666666666,2,3800000110|3800000120,0.5
unrestricted,1,1.7,dynamic,1774.677060269355,8,2.4,1,8,0.6666666666666666,2,3800000110|3800000120,0.5
unrestricted,1,1.7,myopic,1772.6555736729297,8,2.4,1,8,0.6666666666666666,2,3800000110|3800000120,0.5
unrestricted,1,1.75,dynamic,1783.6407110071173,8,2.4,1,8,0.6666666666666666,2,3800000110|3800000120,0.5
unrestricted,1,1.75,myopic,1781.6287180312463,8,2.4,1,8,0.6666666666666666,2,3800000110|3800000120,0.5
unrestricted,1,1.8,dynamic,1792.6043617448797,8,2.4,1,8,0.6666666666666666,2,3800000110|3800000120,0.5
unrestricted,1,1.8,myopic,1790.6018623895636,8,2.4,1,8,0.6666666666666666,2,3800000110|3800000120,0.5
unrestricted,1,1.85,dynamic,1801.568012482642,8,2.4,1,8,0.6666666666666666,2,3800000110|3800000120,0.5
unrestricted,1,1.85,myopic,1794.5118812270148,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,1.9,dynamic,1810.994396940389,9,2.7,1,9,0.75,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,1.9,myopic,1808.9724930489845,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,1.95,dynamic,1823.901482069332,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,1.95,myopic,1823.4331048709537,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.0,dynamic,1838.3589152216896,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.0,myopic,1837.893716692923,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.05,dynamic,1852.8163483740473,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.05,myopic,1852.3543285148926,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.1,dynamic,1867.2737815264052,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.1,myopic,1866.814940336862,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.15,dynamic,1881.731214678763,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.15,myopic,1881.275552158831,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.2,dynamic,1896.1886478311205,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.2,myopic,1895.7361639808005,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.24,dynamic,1907.754594353007,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.24,myopic,1907.304653438376,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.25,dynamic,1910.6460809834784,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.25,myopic,1910.19677580277,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.3,dynamic,1925.103514135836,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.3,myopic,1924.657387624739,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.35,dynamic,1939.5609472881938,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.35,myopic,1939.1179994467084,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.4,dynamic,1954.0183804405517,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.4,myopic,1953.578611268678,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.45,dynamic,1968.4758135929094,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.45,myopic,1968.0392230906473,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.5,dynamic,1982.933246745267,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.5,myopic,1981.4634458406754,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.55,dynamic,1997.390679897625,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.55,myopic,1995.9308415622695,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.6,dynamic,2011.8481130499827,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.6,myopic,2010.3982372838643,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.65,dynamic,2026.30554620234,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.65,myopic,2024.8656330054587,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.7,dynamic,2040.762979354698,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.7,myopic,2039.3330287270533,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.75,dynamic,2055.2204125070557,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.75,myopic,2053.800424448648,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.8,dynamic,2069.6778456594134,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.8,myopic,2068.267820170242,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.85,dynamic,2084.135278811771,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.85,myopic,2082.735215891837,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.9,dynamic,2098.592711964129,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.9,myopic,2097.202611613431,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.95,dynamic,2113.050145116487,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,2.95,myopic,2111.6700073350257,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,3.0,dynamic,2127.5075782688446,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,3.0,myopic,2126.1374030566203,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,3.05,dynamic,2141.9650114212022,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,3.05,myopic,2140.6047987782144,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,3.1,dynamic,2156.42244457356,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,3.1,myopic,2155.0721944998095,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,3.15,dynamic,2170.8798777259176,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
unrestricted,1,3.15,myopic,2169.5395902214036,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333
