price_elasticity,promotion_lift_log,displacement_strength,inventory_persistence,draw_weight,oracle_alpha_threshold
1.5197579156725571,-0.029099024146700635,0.34466421047178747,0.15,0.0016666666666666666,2.2097747637026988
1.5197579156725571,-0.029099024146700635,0.34466421047178747,0.35,0.0016666666666666666,2.2097747637026988
1.5197579156725571,-0.029099024146700635,0.34466421047178747,0.6,0.0016666666666666666,2.2097747637026988
1.7496842615879777,-0.07186127380381105,0.08935667355608198,0.15,0.0016666666666666666,2.1799014736742275
1.7496842615879777,-0.07186127380381105,0.08935667355608198,0.35,0.0016666666666666666,2.1799014736742275
1.7496842615879777,-0.07186127380381105,0.08935667355608198,0.6,0.0016666666666666666,2.1799014736742275
1.4179764366212948,-0.04012217422391437,0.0,0.15,0.0016666666666666666,2.247391331695863
1.4179764366212948,-0.04012217422391437,0.0,0.35,0.0016666666666666666,2.247391331695863
1.4179764366212948,-0.04012217422391437,0.0,0.6,0.0016666666666666666,2.247391331695863
1.743699400671225,0.02612172842872365,0.22228383167527824,0.15,0.0016666666666666666,1.9938227011691507
1.743699400671225,0.02612172842872365,0.22228383167527824,0.35,0.0016666666666666666,1.9938227011691507
1.743699400671225,0.02612172842872365,0.22228383167527824,0.6,0.0016666666666666666,1.9938227011691507
1.5760316029918704,-0.03850822215418007,0.04080871516173639,0.15,0.0016666666666666666,2.2015425596801026
1.5760316029918704,-0.03850822215418007,0.04080871516173639,0.35,0.0016666666666666666,2.2015425596801026
1.5760316029918704,-0.03850822215418007,0.04080871516173639,0.6,0.0016666666666666666,2.2015425596801026
1.6727314117950094,-0.07752697777856461,0.12891534955395334,0.15,0.0016666666666666666,2.2050283640027026
1.6727314117950094,-0.07752697777856461,0.12891534955395334,0.35,0.0016666666666666666,2.2050283640027026
1.6727314117950094,-0.07752697777856461,0.12891534955395334,0.6,0.0016666666666666666,2.2050283640027026
1.6853061668921847,-0.10030707657078539,0.09283521543900129,0.15,0.0016666666666666666,2.2192712284569267
1.6853061668921847,-0.10030707657078539,0.09283521543900129,0.35,0.0016666666666666666,2.2192712284569267
1.6853061668921847,-0.10030707657078539,0.09283521543900129,0.6,0.0016666666666666666,2.2192712284569267
1.6087633707300422,-0.06908078577145489,0.09752035507801873,0.15,0.0016666666666666666,2.2161932408038036
1.6087633707300422,-0.06908078577145489,0.09752035507801873,0.35,0.0016666666666666666,2.2161932408038036
1.6087633707300422,-0.06908078577145489,0.09752035507801873,0.6,0.0016666666666666666,2.2161932408038036
1.4551422874878226,-0.05888012312684848,0.1940518462062888,0.29474079998736885,0.005,2.2518814660270445
1.689708991282095,-0.0709042699866023,0.2630017812217568,0.15,0.0016666666666666666,2.1953095501907787
1.689708991282095,-0.0709042699866023,0.2630017812217568,0.35,0.0016666666666666666,2.1953095501907787
1.689708991282095,-0.0709042699866023,0.2630017812217568,0.6,0.0016666666666666666,2.1953095501907787
1.6155792067730435,-0.06931957122920543,0.1557997584966087,0.15,0.0016666666666666666,2.2144795674720057
1.6155792067730435,-0.06931957122920543,0.1557997584966087,0.35,0.0016666666666666666,2.2144795674720057
1.6155792067730435,-0.06931957122920543,0.1557997584966087,0.6,0.0016666666666666666,2.2144795674720057
1.5132437535472656,-0.052018334740120055,0.0,0.15,0.0016666666666666666,2.2296167856803577
1.5132437535472656,-0.052018334740120055,0.0,0.35,0.0016666666666666666,2.2296167856803577
1.5132437535472656,-0.052018334740120055,0.0,0.6,0.0016666666666666666,2.2296167856803577
1.321167352241867,-0.014796021702805511,0.3847234999757356,0.12144255297438616,0.005,2.2549159016171982
1.5122451263331869,-0.038627348220092984,0.09629528132632173,0.15,0.0016666666666666666,2.219308581827967
1.5122451263331869,-0.038627348220092984,0.09629528132632173,0.35,0.0016666666666666666,2.219308581827967
1.5122451263331869,-0.038627348220092984,0.09629528132632173,0.6,0.0016666666666666666,2.219308581827967
1.7762328525486517,-0.059305147084253544,0.1823541207199542,0.15,0.0016666666666666666,2.1636434666392517
1.7762328525486517,-0.059305147084253544,0.1823541207199542,0.35,0.0016666666666666666,2.1636434666392517
1.7762328525486517,-0.059305147084253544,0.1823541207199542,0.6,0.0016666666666666666,2.1636434666392517
1.7263888461421069,-0.02570975406117769,0.21711417499831406,0.15,0.0016666666666666666,2.1427417140040013
1.7263888461421069,-0.02570975406117769,0.21711417499831406,0.35,0.0016666666666666666,2.1427417140040013
1.7263888461421069,-0.02570975406117769,0.21711417499831406,0.6,0.0016666666666666666,2.1427417140040013
1.6991531730777683,-0.026583987115086874,0.19636316710887436,0.15,0.0016666666666666666,2.1522099932640772
1.6991531730777683,-0.026583987115086874,0.19636316710887436,0.35,0.0016666666666666666,2.1522099932640772
1.6991531730777683,-0.026583987115086874,0.19636316710887436,0.6,0.0016666666666666666,2.1522099932640772
1.2830606264637845,-0.03033885202705677,0.010663781367098347,0.15,0.0016666666666666666,2.2791967686009924
1.2830606264637845,-0.03033885202705677,0.010663781367098347,0.35,0.0016666666666666666,2.2791967686009924
1.2830606264637845,-0.03033885202705677,0.010663781367098347,0.6,0.0016666666666666666,2.2791967686009924
1.6993376264934044,-0.005076890901620078,0.2205167085081526,0.15,0.0016666666666666666,2.108985815774526
1.6993376264934044,-0.005076890901620078,0.2205167085081526,0.35,0.0016666666666666666,2.108985815774526
1.6993376264934044,-0.005076890901620078,0.2205167085081526,0.6,0.0016666666666666666,2.108985815774526
1.7559558323254758,-0.042067341238277364,0.2924474243014498,0.15,0.0016666666666666666,2.1560535219414607
1.7559558323254758,-0.042067341238277364,0.2924474243014498,0.35,0.0016666666666666666,2.1560535219414607
1.7559558323254758,-0.042067341238277364,0.2924474243014498,0.6,0.0016666666666666666,2.1560535219414607
1.4362555986849226,-0.026337183755361374,0.04034300077827703,0.15,0.0016666666666666666,2.231034416464937
1.4362555986849226,-0.026337183755361374,0.04034300077827703,0.35,0.0016666666666666666,2.231034416464937
1.4362555986849226,-0.026337183755361374,0.04034300077827703,0.6,0.0016666666666666666,2.231034416464937
1.9417430603185504,-0.02625642690461203,0.0,0.15,0.0016666666666666666,2.07976280337757
1.9417430603185504,-0.02625642690461203,0.0,0.35,0.0016666666666666666,2.07976280337757
1.9417430603185504,-0.02625642690461203,0.0,0.6,0.0016666666666666666,2.07976280337757
1.4077083642117734,-0.029821197170914384,0.11108866315819116,0.15,0.0016666666666666666,2.24200676201686
1.4077083642117734,-0.029821197170914384,0.11108866315819116,0.35,0.0016666666666666666,2.24200676201686
1.4077083642117734,-0.029821197170914384,0.11108866315819116,0.6,0.0016666666666666666,2.24200676201686
1.6402728835899916,-0.004172269221489102,0.02170676691301028,0.15,0.0016666666666666666,2.1264152151615643
1.6402728835899916,-0.004172269221489102,0.02170676691301028,0.35,0.0016666666666666666,2.1264152151615643
1.6402728835899916,-0.004172269221489102,0.02170676691301028,0.6,0.0016666666666666666,2.1264152151615643
1.2166894255505387,-0.06427866314372895,0.2454055235446685,0.22550156302876803,0.005,2.329346242746276
1.3634852541021103,-0.05098078955561705,0.08322739272889462,0.15,0.0016666666666666666,2.2724227425679624
1.3634852541021103,-0.05098078955561705,0.08322739272889462,0.35,0.0016666666666666666,2.2724227425679624
1.3634852541021103,-0.05098078955561705,0.08322739272889462,0.6,0.0016666666666666666,2.2724227425679624
1.5063930167097404,0.0005115444777472324,0.16417641033346272,0.15,0.0016666666666666666,2.157518090600361
1.5063930167097404,0.0005115444777472324,0.16417641033346272,0.35,0.0016666666666666666,2.157518090600361
1.5063930167097404,0.0005115444777472324,0.16417641033346272,0.6,0.0016666666666666666,2.157518090600361
1.4473363167378845,0.008923294898931495,0.280049742258566,0.15,0.0016666666666666666,2.1502640136979534
1.4473363167378845,0.008923294898931495,0.280049742258566,0.35,0.0016666666666666666,2.1502640136979534
1.4473363167378845,0.008923294898931495,0.280049742258566,0.6,0.0016666666666666666,2.1502640136979534
1.5255903584328971,-0.030522904396300267,0.3456335605352413,0.15,0.0016666666666666666,2.209265030542751
1.5255903584328971,-0.030522904396300267,0.3456335605352413,0.35,0.0016666666666666666,2.209265030542751
1.5255903584328971,-0.030522904396300267,0.3456335605352413,0.6,0.0016666666666666666,2.209265030542751
1.4486644949993912,0.008004124946409053,0.17607822528019243,0.15,0.0016666666666666666,2.1528417286420387
1.4486644949993912,0.008004124946409053,0.17607822528019243,0.35,0.0016666666666666666,2.1528417286420387
1.4486644949993912,0.008004124946409053,0.17607822528019243,0.6,0.0016666666666666666,2.1528417286420387
1.5495083326618435,0.0040119235005328,0.4688010644683514,0.054241349028577274,0.005,2.1309474763413077
1.5652818827346289,-0.02855196916151263,0.1412428964779324,0.15,0.0016666666666666666,2.1964314171553663
1.5652818827346289,-0.02855196916151263,0.1412428964779324,0.35,0.0016666666666666666,2.1964314171553663
1.5652818827346289,-0.02855196916151263,0.1412428964779324,0.6,0.0016666666666666666,2.1964314171553663
1.5235231578497472,-0.07377599193702795,0.24396402035194312,0.15,0.0016666666666666666,2.2441496926254394
