grid_name,weekly_capacity,alpha,policy,category_value,promotion_count,total_discount_depth,maximum_weekly_promotions,binding_weeks,slot_utilization,active_product_count,active_product_set,supported_promoted_product_share,decision_horizon,washout_horizon,evaluation_horizon
empirical_w6,3,1.85,dynamic,2644.9997547420235,8,2.56,1,0,0.2222222222222222,2,3800000110|3800000120,1.0,12,6,18
empirical_w6,3,1.85,myopic,2637.5779153286207,12,3.56,3,4,0.3333333333333333,3,1600066510|3800000110|3800000120,0.6666666666666666,12,6,18
empirical_w6,3,1.9,dynamic,2660.889664128699,9,3.06,2,0,0.25,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,3,1.9,myopic,2659.502986786285,12,4.5600000000000005,3,4,0.3333333333333333,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,3,1.95,dynamic,2689.942608149408,12,4.5600000000000005,3,1,0.3333333333333333,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,3,1.95,myopic,2689.525436830877,12,4.5600000000000005,3,4,0.3333333333333333,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,3,2.0,dynamic,2719.9408178567865,12,4.5600000000000005,3,1,0.3333333333333333,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,3,2.0,myopic,2719.5478868754694,12,4.5600000000000005,3,4,0.3333333333333333,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,3,2.05,dynamic,2749.9485829325895,12,4.5600000000000005,3,1,0.3333333333333333,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,3,2.05,myopic,2749.570336920062,12,4.5600000000000005,3,4,0.3333333333333333,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,3,2.1,dynamic,2779.984077214478,12,4.5600000000000005,3,1,0.3333333333333333,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,3,2.1,myopic,2779.5927869646534,12,4.5600000000000005,3,4,0.3333333333333333,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,3,2.15,dynamic,2810.019571496366,12,4.5600000000000005,3,1,0.3333333333333333,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,3,2.15,myopic,2803.7810980651766,16,6.5600000000000005,3,4,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,3,2.2,dynamic,2841.525979547539,16,6.5600000000000005,3,2,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,3,2.2,myopic,2841.0282873785486,16,6.5600000000000005,3,4,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,3,2.24,dynamic,2871.3327570468014,16,6.5600000000000005,3,2,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,3,2.24,myopic,2870.8260388292465,16,6.5600000000000005,3,4,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,3,2.25,dynamic,2878.7902717608195,16,6.5600000000000005,3,2,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,3,2.25,myopic,2878.2555610138165,16,6.5600000000000005,3,4,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,3,2.3,dynamic,2916.085575496036,16,6.5600000000000005,3,3,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,3,2.3,myopic,2915.533941964863,16,6.5600000000000005,3,4,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,3,2.35,dynamic,2953.390574404556,16,6.5600000000000005,3,3,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,3,2.35,myopic,2952.8123229159105,16,6.5600000000000005,3,4,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,3,2.4,dynamic,2990.695573313076,16,6.5600000000000005,3,3,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,3,2.4,myopic,2990.0907038669575,16,6.5600000000000005,3,4,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,3,2.45,dynamic,3028.0005722215956,16,6.5600000000000005,3,3,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,3,2.45,myopic,3003.276148352583,20,8.16,3,4,0.5555555555555556,5,1600066510|3800000110|3800000120|3800000127|3800001611,1.0,12,6,18
empirical_w6,3,2.5,dynamic,3065.3055711301154,16,6.5600000000000005,3,3,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,3,2.5,myopic,3045.969806208213,20,8.16,3,4,0.5555555555555556,5,1600066510|3800000110|3800000120|3800000127|3800001611,1.0,12,6,18
empirical_w6,3,2.55,dynamic,3102.6108033456785,16,6.5600000000000005,3,4,0.4444444444444444,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,3,2.55,myopic,3078.0440768879257,28,10.319999999999999,3,8,0.7777777777777778,7,1600066510|1600066590|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,3,2.6,dynamic,3141.855593572457,20,8.559999999999999,3,4,0.5555555555555556,5,1600066510|1600066590|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,3,2.6,myopic,3131.5621709111538,28,10.319999999999999,3,8,0.7777777777777778,7,1600066510|1600066590|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,3,2.65,dynamic,3189.599088213562,20,8.559999999999999,3,4,0.5555555555555556,5,1600066510|1600066590|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,3,2.65,myopic,3184.5992967193724,32,12.319999999999999,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,3,2.7,dynamic,3250.7107514999107,28,12.159999999999998,3,6,0.7777777777777778,7,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1.0,12,6,18
empirical_w6,3,2.7,myopic,3248.92550993981,32,12.319999999999999,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,3,2.75,dynamic,3314.7374258616815,28,12.159999999999998,3,7,0.7777777777777778,7,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1.0,12,6,18
empirical_w6,3,2.75,myopic,3313.283369464576,32,12.319999999999999,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,3,2.8,dynamic,3378.7641864046695,28,12.159999999999998,3,7,0.7777777777777778,7,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1.0,12,6,18
empirical_w6,3,2.8,myopic,3371.341229176104,32,12.92,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,0.875,12,6,18
empirical_w6,3,2.85,dynamic,3442.902785180852,31,12.28,3,8,0.8611111111111112,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,3,2.85,myopic,3426.3954234522776,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,3,2.9,dynamic,3507.2115319657773,31,12.28,3,8,0.8611111111111112,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,3,2.9,myopic,3500.7518733894626,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,3,2.95,dynamic,3575.7507923464036,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,3,2.95,myopic,3575.1083233266477,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,3,3.0,dynamic,3650.1379347117,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,3,3.0,myopic,3649.464773263832,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,3,3.05,dynamic,3724.5275309858916,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,3,3.05,myopic,3723.8212232010164,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,3,3.1,dynamic,3798.9181013740504,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,3,3.1,myopic,3798.1776731382015,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,3,3.15,dynamic,3873.308671762208,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,3,3.15,myopic,3872.5341230753857,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,3,3.2,dynamic,3947.6992421503664,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,3,3.2,myopic,3946.8905730125707,32,14.12,3,8,0.8888888888888888,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,1.2,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
empirical_w6,8,1.2,myopic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
empirical_w6,8,1.25,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
empirical_w6,8,1.25,myopic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
empirical_w6,8,1.3,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
empirical_w6,8,1.3,myopic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
empirical_w6,8,1.35,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
empirical_w6,8,1.35,myopic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
empirical_w6,8,1.4,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
empirical_w6,8,1.4,myopic,2578.5366915755235,4,0.36,1,0,0.041666666666666664,1,3800000110,1.0,12,6,18
empirical_w6,8,1.45,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
empirical_w6,8,1.45,myopic,2579.5594127500417,4,0.36,1,0,0.041666666666666664,1,3800000110,1.0,12,6,18
empirical_w6,8,1.5,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
empirical_w6,8,1.5,myopic,2580.58213392456,4,0.36,1,0,0.041666666666666664,1,3800000110,1.0,12,6,18
empirical_w6,8,1.55,dynamic,2582.003306468483,1,0.09,1,0,0.010416666666666666,1,3800000110,1.0,12,6,18
empirical_w6,8,1.55,myopic,2581.6048550990786,4,0.36,1,0,0.041666666666666664,1,3800000110,1.0,12,6,18
empirical_w6,8,1.6,dynamic,2582.7745514144863,4,0.36,1,0,0.041666666666666664,1,3800000110,1.0,12,6,18
empirical_w6,8,1.6,myopic,2582.627576273597,4,0.36,1,0,0.041666666666666664,1,3800000110,1.0,12,6,18
empirical_w6,8,1.65,dynamic,2583.905139901318,7,1.2599999999999998,2,0,0.07291666666666667,2,3800000110|3800000120,1.0,12,6,18
empirical_w6,8,1.65,myopic,2583.701569849131,8,1.56,2,0,0.08333333333333333,2,3800000110|3800000120,1.0,12,6,18
empirical_w6,8,1.7,dynamic,2597.5993884916284,8,2.56,2,0,0.08333333333333333,2,3800000110|3800000120,1.0,12,6,18
empirical_w6,8,1.7,myopic,2597.426858880279,8,2.56,2,0,0.08333333333333333,2,3800000110|3800000120,1.0,12,6,18
empirical_w6,8,1.75,dynamic,2613.392357931929,8,2.56,2,0,0.08333333333333333,2,3800000110|3800000120,1.0,12,6,18
empirical_w6,8,1.75,myopic,2613.245493730106,8,2.56,2,0,0.08333333333333333,2,3800000110|3800000120,1.0,12,6,18
empirical_w6,8,1.8,dynamic,2629.1917309455844,8,2.56,2,0,0.08333333333333333,2,3800000110|3800000120,1.0,12,6,18
empirical_w6,8,1.8,myopic,2629.064128579932,8,2.56,2,0,0.08333333333333333,2,3800000110|3800000120,1.0,12,6,18
empirical_w6,8,1.85,dynamic,2644.9997547420235,8,2.56,1,0,0.08333333333333333,2,3800000110|3800000120,1.0,12,6,18
empirical_w6,8,1.85,myopic,2637.5779153286207,12,3.56,3,0,0.125,3,1600066510|3800000110|3800000120,0.6666666666666666,12,6,18
empirical_w6,8,1.9,dynamic,2660.889664128699,9,3.06,2,0,0.09375,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,8,1.9,myopic,2659.502986786285,12,4.5600000000000005,3,0,0.125,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,8,1.95,dynamic,2689.942608149408,12,4.5600000000000005,3,0,0.125,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,8,1.95,myopic,2689.525436830877,12,4.5600000000000005,3,0,0.125,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,8,2.0,dynamic,2719.9408178567865,12,4.5600000000000005,3,0,0.125,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,8,2.0,myopic,2719.5478868754694,12,4.5600000000000005,3,0,0.125,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,8,2.05,dynamic,2749.9485829325895,12,4.5600000000000005,3,0,0.125,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,8,2.05,myopic,2749.570336920062,12,4.5600000000000005,3,0,0.125,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,8,2.1,dynamic,2779.984077214478,12,4.5600000000000005,3,0,0.125,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,8,2.1,myopic,2779.5927869646534,12,4.5600000000000005,3,0,0.125,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,8,2.15,dynamic,2810.019571496366,12,4.5600000000000005,3,0,0.125,3,1600066510|3800000110|3800000120,1.0,12,6,18
empirical_w6,8,2.15,myopic,2803.6853031297114,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,8,2.2,dynamic,2841.525979547539,16,6.5600000000000005,3,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,8,2.2,myopic,2840.968797692139,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,8,2.24,dynamic,2871.3526808782326,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,8,2.24,myopic,2870.795593342081,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,8,2.25,dynamic,2878.810660036403,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,8,2.25,myopic,2878.252292254566,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,8,2.3,dynamic,2916.1089545981076,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,8,2.3,myopic,2915.5357868169926,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,8,2.35,dynamic,2953.418790546257,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,8,2.35,myopic,2952.8192813794208,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,8,2.4,dynamic,2990.728626494406,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,8,2.4,myopic,2990.1027759418475,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,8,2.45,dynamic,3028.0384624425556,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,8,2.45,myopic,3003.107373392621,20,8.16,5,0,0.20833333333333334,5,1600066510|3800000110|3800000120|3800000127|3800001611,1.0,12,6,18
empirical_w6,8,2.5,dynamic,3065.3482983907047,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,8,2.5,myopic,3045.833357306321,20,8.16,5,0,0.20833333333333334,5,1600066510|3800000110|3800000120|3800000127|3800001611,1.0,12,6,18
empirical_w6,8,2.55,dynamic,3102.6581343388543,16,6.5600000000000005,4,0,0.16666666666666666,4,1600066510|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,8,2.55,myopic,3077.586063186288,28,10.319999999999999,7,0,0.2916666666666667,7,1600066510|1600066590|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,2.6,dynamic,3141.9336559238427,20,8.559999999999999,4,0,0.20833333333333334,5,1600066510|1600066590|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,8,2.6,myopic,3131.1926087656825,28,10.319999999999999,7,0,0.2916666666666667,7,1600066510|1600066590|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,2.65,dynamic,3189.6807027757955,20,8.559999999999999,4,0,0.20833333333333334,5,1600066510|1600066590|3800000110|3800000120|3800000127,1.0,12,6,18
empirical_w6,8,2.65,myopic,3184.255678705677,32,12.319999999999999,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,2.7,dynamic,3251.1173374774116,28,12.159999999999998,7,0,0.2916666666666667,7,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1.0,12,6,18
empirical_w6,8,2.7,myopic,3248.7792407226016,32,12.319999999999999,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,2.75,dynamic,3315.312081710702,28,12.159999999999998,7,0,0.2916666666666667,7,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001611,1.0,12,6,18
empirical_w6,8,2.75,myopic,3313.3028027395258,32,12.319999999999999,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,2.8,dynamic,3379.5315176726176,29,12.2,7,0,0.3020833333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,2.8,myopic,3371.176623450145,32,12.92,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,0.875,12,6,18
empirical_w6,8,2.85,dynamic,3443.9450904575588,32,12.319999999999999,7,0,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,2.85,myopic,3425.815098228598,32,14.12,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,2.9,dynamic,3508.5271651413436,32,12.319999999999999,7,0,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,2.9,myopic,3500.420236579999,32,14.12,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,2.95,dynamic,3577.4366278599105,32,14.12,7,0,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,2.95,myopic,3575.0253749313993,32,14.12,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,3.0,dynamic,3652.0250758385664,32,14.12,7,0,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,3.0,myopic,3649.6305132827997,32,14.12,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,3.05,dynamic,3726.6791959551165,32,14.12,8,1,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,3.05,myopic,3724.2356516342006,32,14.12,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,3.1,dynamic,3801.3695913949014,32,14.12,8,1,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,3.1,myopic,3798.840789985602,32,14.12,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,3.15,dynamic,3876.0599868346844,32,14.12,8,1,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,3.15,myopic,3873.445928337002,32,14.12,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,3.2,dynamic,3950.750382274469,32,14.12,8,1,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
empirical_w6,8,3.2,myopic,3948.0510666884034,32,14.12,8,4,0.3333333333333333,8,1600066510|1600066590|1600066610|3800000110|3800000120|3800000127|3800001520|3800001611,1.0,12,6,18
common_0_30_w6,1,1.2,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,1,1.2,myopic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,1,1.25,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,1,1.25,myopic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,1,1.3,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,1,1.3,myopic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,1,1.35,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,1,1.35,myopic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,1,1.4,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,1,1.4,myopic,2571.8892977085598,4,1.2,1,4,0.3333333333333333,1,3800000110,0.0,12,6,18
common_0_30_w6,1,1.45,dynamic,2581.9460906982385,0,0.0,0,0,0.0,0,,1.0,12,6,18
common_0_30_w6,1,1.45,myopic,2576.704183392573,4,1.2,1,4,0.3333333333333333,1,3800000110,0.0,12,6,18
common_0_30_w6,1,1.5,dynamic,2582.3491537260975,2,0.6,1,2,0.16666666666666666,1,3800000110,0.0,12,6,18
common_0_30_w6,1,1.5,myopic,2581.5190690765867,4,1.2,1,4,0.3333333333333333,1,3800000110,0.0,12,6,18
common_0_30_w6,1,1.55,dynamic,2586.764007765528,4,1.2,1,4,0.3333333333333333,1,3800000110,0.0,12,6,18
common_0_30_w6,1,1.55,myopic,2586.3339547606,4,1.2,1,4,0.3333333333333333,1,3800000110,0.0,12,6,18
common_0_30_w6,1,1.6,dynamic,2591.547353711919,4,1.2,1,4,0.3333333333333333,1,3800000110,0.0,12,6,18
common_0_30_w6,1,1.6,myopic,2591.148840444613,4,1.2,1,4,0.3333333333333333,1,3800000110,0.0,12,6,18
common_0_30_w6,1,1.65,dynamic,2596.4347528580083,7,2.0999999999999996,1,7,0.5833333333333334,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,1,1.65,myopic,2596.045059988072,8,2.4,1,8,0.6666666666666666,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,1,1.7,dynamic,2605.39233482576,8,2.4,1,8,0.6666666666666666,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,1,1.7,myopic,2605.0182043463888,8,2.4,1,8,0.6666666666666666,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,1,1.75,dynamic,2614.355985563522,8,2.4,1,8,0.6666666666666666,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,1,1.75,myopic,2613.9913487047056,8,2.4,1,8,0.6666666666666666,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,1,1.8,dynamic,2623.2515366976086,8,2.4,1,8,0.6666666666666666,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,1,1.8,myopic,2622.9644930630225,8,2.4,1,8,0.6666666666666666,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,1,1.85,dynamic,2632.2940666482627,8,2.4,1,8,0.6666666666666666,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,1,1.85,myopic,2623.6609828064156,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,1.9,dynamic,2641.2734508240396,8,2.4,1,8,0.6666666666666666,2,3800000110|3800000120,0.5,12,6,18
common_0_30_w6,1,1.9,myopic,2638.1215946283846,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,1.95,dynamic,2652.6885503381877,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,1.95,myopic,2652.5822064503545,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.0,dynamic,2667.1459834905454,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
common_0_30_w6,1,2.0,myopic,2667.0428182723235,12,3.5999999999999996,1,12,1.0,3,1600066510|3800000110|3800000120,0.3333333333333333,12,6,18
