discount_depth,predicted_current_demand,regular_week_profit,required_support_to_match_regular_profit,empirical_support_per_unit,empirical_support_minus_break_even,current_profit_with_empirical_support
0.0,45.99999999999999,17.890549999999976,0.0,0.0,0.0,17.890549999999976
0.1,52.922500460467134,17.890549999999976,0.22212686535666704,0.0,-0.22212686535666704,6.135040865879644
0.2,63.83107555949387,17.890549999999976,0.43735462623510984,0.0,-0.43735462623510984,-10.026266193507519
0.3,78.941719647333,17.890549999999976,0.656704848955975,0.05530159768181767,-0.6014032512741574,-29.585256857079123
