upc,dynamic_profit,myopic_profit,vdo_contribution,alpha,capacity,washout_horizon
3800000120,599.893323192146,589.6006962248122,10.292626967333831,2.57,2,12
3800000127,378.10155244872647,375.8159760812319,2.2855763674945706,2.57,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.57,2,12
3800001611,420.799896737785,409.5525584335311,11.247338304253901,2.57,2,12
1600066510,694.575808433991,680.9973489053305,13.578459528660574,2.58,2,12
1600066590,531.9719934097901,528.3305857152002,3.6414076945899296,2.58,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.58,2,12
3800000110,223.4174154451381,223.91842274352587,-0.5010072983877762,2.58,2,12
3800000120,602.9904158834656,592.5882736129508,10.402142270514787,2.58,2,12
3800000127,379.7261145251088,377.3776782861889,2.3484362389199305,2.58,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.58,2,12
3800001611,420.799896737785,410.5629562075316,10.236940530253378,2.58,2,12
1600066510,697.4681560568787,683.7159063947718,13.75224966210692,2.59,2,12
1600066590,531.9719934097901,530.5137872291123,1.4582061806778484,2.59,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.59,2,12
3800000110,223.62302878594102,224.128606722125,-0.5055779361839825,2.59,2,12
3800000120,606.0875085747854,595.5758510010892,10.511657573696198,2.59,2,12
3800000127,381.3506766014911,378.93938049114576,2.411296110345347,2.59,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.59,2,12
3800001611,420.799896737785,411.573353981532,9.226542756252968,2.59,2,12
1600066510,700.3605036797663,686.4344638842133,13.926039795553038,2.6,2,12
1600066590,532.4376269540487,532.6969887430246,-0.25936178897586615,2.6,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.6,2,12
3800000110,223.82864212674394,224.33879070072413,-0.5101485739801888,2.6,2,12
3800000120,609.1846012661053,598.5634283892277,10.621172876877608,2.6,2,12
3800000127,382.97523867787345,380.50108269610274,2.474155981770707,2.6,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.6,2,12
3800001611,420.799896737785,412.58375175553255,8.216144982252445,2.6,2,12
1600066510,703.252851302654,689.1530213736545,14.099829928999497,2.61,2,12
1600066590,533.4909289819287,534.8801902569364,-1.3892612750076978,2.61,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.61,2,12
3800000110,224.03425546754687,224.54897467932327,-0.514719211776395,2.61,2,12
3800000120,612.281693957425,601.5510057773661,10.730688180058905,2.61,2,12
3800000127,384.5998007542558,382.06278490105973,2.537015853196067,2.61,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.61,2,12
3800001611,420.799896737785,413.594149529533,7.205747208251978,2.61,2,12
1600066510,706.1451989255416,691.871578863096,14.273620062445616,2.62,2,12
1600066590,537.0633917708487,537.0633917708487,0.0,2.62,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.62,2,12
3800000110,223.2896046336233,224.75915865792237,-1.4695540242990717,2.62,2,12
3800000120,614.7639545123217,604.5385831655047,10.225371346816928,2.62,2,12
3800000127,386.22436283063814,383.6244871060167,2.599875724621427,2.62,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.62,2,12
3800001611,420.799896737785,414.60454730353354,6.195349434251455,2.62,2,12
1600066510,709.0375465484293,694.5901363525372,14.447410195892076,2.63,2,12
1600066590,539.2465932847608,541.3218449009286,-2.0752516161677477,2.63,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.63,2,12
3800000110,223.4892203406385,222.50840248642496,0.9808178542135408,2.63,2,12
3800000120,617.8530768167535,607.5261605536432,10.32691626311032,2.63,2,12
3800000127,387.84892490702043,385.1861893109736,2.6627355960468435,2.63,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.63,2,12
